date,open,close,high,low,amount
2021-03-08,88.5,85.5,89.71,85.44,488293.4
2021-03-09,84.65,81.99,84.9,81.7,568963.33
2021-03-10,84.0,83.66,84.66,82.05,473167.65
2021-03-11,84.58,85.95,86.5,83.5,408116.44
2021-03-12,85.97,85.96,88.03,85.21,323645.32
2021-03-15,84.81,82.3,84.84,81.0,490513.85
2021-03-16,82.41,82.58,83.03,81.55,349261.15
2021-03-17,82.01,84.07,84.28,81.36,370952.28
2021-03-18,84.98,86.71,87.0,84.8,347035.88
2021-03-19,85.0,85.31,86.6,84.39,305291.85
2021-03-22,84.99,83.38,85.53,82.3,314092.85
2021-03-23,83.38,81.47,83.44,81.07,369695.97
2021-03-24,81.5,81.68,82.48,81.26,235367.58
2021-03-25,81.07,80.68,81.5,79.3,247524.83
2021-03-26,81.1,82.01,82.5,79.96,310830.2
2021-03-29,81.96,81.47,82.47,81.0,294535.24
2021-03-30,81.86,82.47,83.49,81.11,351971.52
2021-03-31,82.8,82.23,82.98,81.25,273525.08
2021-04-01,82.0,85.43,85.88,81.8,352045.12
2021-04-02,85.5,87.11,88.5,84.9,291525.38
2021-04-06,87.16,84.38,87.7,84.0,257668.4
2021-04-07,84.38,82.72,84.49,81.88,299774.66
2021-04-08,82.51,82.68,82.92,81.95,182114.06
2021-04-09,82.98,80.45,82.98,80.24,322385.56
2021-04-12,80.3,79.3,81.26,79.0,252774.87
2021-04-13,78.95,78.69,79.82,78.12,213628.28
2021-04-14,78.97,80.13,80.63,78.89,210692.29
2021-04-15,80.13,80.28,81.0,78.96,174452.81
2021-04-16,80.3,79.9,80.6,78.9,153478.18
2021-04-19,80.0,81.67,82.11,79.0,267593.56
2021-04-20,81.08,80.98,81.5,80.03,231533.86
2021-04-21,80.0,79.6,80.5,79.5,251906.06
2021-04-22,79.62,80.25,80.29,79.01,230968.78
2021-04-23,80.42,83.86,84.0,80.26,451415.58
2021-04-26,84.24,80.03,85.0,79.91,418029.19
2021-04-27,79.97,80.72,81.63,79.2,190000.53
2021-04-28,81.0,81.55,81.7,80.08,179025.75
2021-04-29,82.06,83.43,84.25,81.87,298159.63
2021-04-30,84.7,80.17,84.7,79.8,582377.0
2021-05-06,78.31,77.56,79.77,77.49,491159.46
2021-05-07,77.4,75.08,77.55,75.0,437295.14
2021-05-10,75.83,78.0,79.2,75.83,549439.86
2021-05-11,77.16,78.34,79.0,76.59,273334.64
2021-05-12,78.9,77.27,78.9,76.45,273410.35
2021-05-13,76.12,75.15,76.5,75.0,329507.62
2021-05-14,75.3,76.44,76.57,73.62,304811.13
2021-05-17,77.0,78.4,79.35,76.88,418092.3
2021-05-18,79.8,77.84,80.0,77.2,268555.15
2021-05-19,77.05,77.33,77.76,76.5,225052.69
2021-05-20,79.0,80.7,80.86,77.57,735330.93
2021-05-21,81.1,81.55,83.1,80.87,502224.28
2021-05-24,82.63,82.2,83.0,80.95,360149.44
2021-05-25,82.97,83.28,84.2,82.34,417467.44
2021-05-26,83.9,84.33,84.99,82.45,360381.91
2021-05-27,84.99,83.9,85.03,83.43,296156.6
2021-05-28,83.28,82.53,83.29,82.0,387415.14
2021-05-31,82.7,81.0,82.7,79.74,523951.01
2021-06-01,80.91,80.17,80.91,79.32,473370.82
2021-06-02,79.4,79.5,79.5,78.5,342846.54
2021-06-03,79.5,77.93,79.84,77.48,416690.46
2021-06-04,77.41,77.73,78.5,76.53,283066.03
2021-06-07,77.75,76.78,77.77,76.15,277274.99
2021-06-08,76.9,76.02,77.3,75.63,320893.44
2021-06-09,76.27,75.59,76.62,75.2,251380.05
2021-06-10,75.7,75.4,75.94,74.9,320755.63
2021-06-11,75.4,74.0,75.6,73.51,465213.67
2021-06-15,73.87,73.24,74.5,72.0,445900.3
2021-06-16,73.9,75.0,75.26,73.2,449701.85
2021-06-17,75.2,73.46,75.33,73.3,299292.38
2021-06-18,73.33,73.8,74.21,72.16,388178.63
2021-06-21,73.82,72.0,73.83,71.17,477386.43
2021-06-22,71.9,71.28,72.88,70.88,410341.69
2021-06-23,71.21,73.17,73.29,70.7,434043.58
2021-06-24,74.5,73.2,74.5,72.71,287028.16
2021-06-25,73.57,73.17,73.78,72.58,412552.01
2021-06-28,73.18,73.21,73.9,72.5,306845.68
2021-06-29,73.78,71.46,73.8,71.24,349799.11
2021-06-30,71.1,71.37,71.9,70.85,284444.13
2021-07-01,71.3,73.24,73.39,70.56,446417.83
2021-07-02,72.63,71.1,72.75,70.66,403184.36
2021-07-05,70.28,68.2,70.37,66.78,780811.02
2021-07-06,67.66,68.61,69.35,66.81,410636.62
2021-07-07,68.95,70.39,71.95,68.61,559597.61
2021-07-08,70.0,70.0,70.79,68.86,359770.37
2021-07-09,69.55,69.2,70.58,68.71,290798.3
2021-07-12,69.64,70.7,71.5,68.92,404955.49
2021-07-13,70.78,72.8,73.33,70.58,474532.41
2021-07-14,72.45,72.0,72.8,71.56,334055.15
2021-07-15,72.0,71.17,72.35,70.61,319702.43
2021-07-16,71.3,69.7,71.3,68.8,456910.25
2021-07-19,69.79,70.14,70.3,68.6,305611.68
2021-07-20,69.66,69.61,70.22,69.01,230947.8
2021-07-21,69.72,67.99,69.92,67.81,515186.57
2021-07-22,67.99,68.3,69.89,66.98,428837.59
2021-07-23,68.3,66.96,68.88,66.51,424513.36
2021-07-26,65.58,64.68,66.07,63.87,570128.81
2021-07-27,64.67,61.4,64.98,61.4,618698.75
2021-07-28,61.4,63.28,63.8,61.11,477829.07
2021-07-29,64.5,63.3,64.5,62.63,392712.65
2021-07-30,63.09,63.51,64.08,61.96,419778.74
2021-08-02,63.5,66.08,66.66,62.58,544452.6
2021-08-03,65.5,70.92,72.26,65.18,899927.68
2021-08-04,70.4,69.99,71.68,69.73,426362.29
2021-08-05,69.45,69.9,71.61,69.09,453382.68
2021-08-06,70.0,70.35,71.05,68.05,344817.66
2021-08-09,69.6,72.47,73.5,69.37,513619.21
2021-08-10,72.1,72.85,72.85,70.83,323715.45
2021-08-11,72.34,71.93,73.55,71.87,285607.14
2021-08-12,71.5,70.92,72.47,70.6,305392.65
2021-08-13,70.92,71.61,71.98,69.8,303013.04
2021-08-16,71.61,74.99,75.45,71.45,663055.82
2021-08-17,74.98,73.4,75.5,73.11,414103.11
2021-08-18,73.39,74.5,75.0,72.7,326173.17
2021-08-19,74.96,71.94,75.28,71.87,328662.21
2021-08-20,70.99,72.0,72.49,69.79,301298.22
2021-08-23,71.7,70.61,72.55,70.13,242164.01
2021-08-24,70.2,70.5,71.15,68.18,387440.22
2021-08-25,70.1,69.15,70.7,69.0,253518.79
2021-08-26,69.14,67.93,69.65,67.51,305609.14
2021-08-27,67.93,67.8,68.98,67.38,245560.8
2021-08-30,67.95,65.98,68.11,65.31,453444.2
2021-08-31,65.9,66.0,67.89,65.26,319641.02
2021-09-01,66.51,69.15,69.85,65.18,541204.72
2021-09-02,69.58,69.19,69.58,67.85,427612.83
2021-09-03,68.97,70.04,70.13,68.2,286807.84
2021-09-06,70.12,72.12,73.24,70.11,396106.16
2021-09-07,72.7,73.02,73.93,71.81,389370.22
2021-09-08,73.0,72.72,73.65,72.21,266823.59
2021-09-09,72.72,72.02,73.35,71.23,223508.46
2021-09-10,72.02,72.4,73.0,71.1,210795.81
2021-09-13,72.32,70.98,72.69,70.73,212937.72
2021-09-14,71.0,68.43,71.4,68.21,307033.35
2021-09-15,68.01,66.52,68.42,65.8,396306.58
2021-09-16,66.52,65.95,67.18,65.8,294662.22
2021-09-17,66.36,68.26,68.28,66.09,260977.37
2021-09-22,67.0,66.08,67.3,65.88,239677.87
2021-09-23,66.76,66.79,67.1,66.0,199430.38
2021-09-24,66.5,67.2,68.2,66.09,273724.09
2021-09-27,67.19,68.7,70.39,66.77,332664.6
2021-09-28,68.07,70.27,70.5,67.31,347514.38
2021-09-29,69.95,70.27,70.9,69.28,295308.2
2021-09-30,70.27,69.6,71.13,69.5,218791.16
2021-10-08,70.2,72.5,72.58,69.75,416133.73
2021-10-11,72.7,71.08,73.1,71.08,234492.47
2021-10-12,71.11,71.62,72.58,70.08,215990.19
2021-10-13,72.0,71.0,72.22,70.25,160558.9
2021-10-14,71.03,70.13,71.62,69.65,162333.58
2021-10-15,71.0,71.0,71.78,70.36,204251.07
2021-10-18,71.0,69.62,71.0,69.0,219018.73
2021-10-19,69.31,69.88,70.46,69.05,181044.97
2021-10-20,70.0,68.07,70.5,68.02,302766.09
2021-10-21,68.28,69.68,69.79,68.04,205973.02
2021-10-22,69.97,74.5,75.0,69.95,819479.36
2021-10-25,73.99,72.4,74.3,71.6,430581.06
2021-10-26,71.75,70.02,71.98,70.02,396448.1
2021-10-27,69.06,67.0,69.45,67.0,678497.0
2021-10-28,66.5,68.12,68.35,66.04,277978.6
2021-10-29,67.43,68.77,69.5,67.3,282021.16
2021-11-01,71.27,72.81,73.92,70.65,748110.69
2021-11-02,72.81,70.81,73.39,70.38,339795.98
2021-11-03,70.03,69.32,71.5,69.32,221362.9
2021-11-04,70.0,70.72,71.24,69.49,236740.66
2021-11-05,70.31,70.75,71.81,69.79,186306.32
2021-11-08,70.63,70.44,70.96,69.8,149609.96
2021-11-09,70.35,69.0,70.35,68.37,227670.37
2021-11-10,68.69,69.58,69.8,68.02,237357.91
2021-11-11,69.19,72.04,72.36,68.9,363320.28
2021-11-12,71.88,72.17,73.88,71.6,266143.92
2021-11-15,72.0,72.48,73.0,71.5,214973.17
2021-11-16,73.0,72.73,73.5,72.39,211401.9
2021-11-17,72.25,72.11,73.2,71.52,143903.3
2021-11-18,71.83,70.22,71.84,69.98,194134.31
2021-11-19,70.22,70.0,70.5,69.31,251029.95
2021-11-22,69.73,69.95,70.28,69.5,229662.39
2021-11-23,69.94,69.47,69.94,69.02,224157.18
2021-11-24,70.15,70.15,70.37,69.02,252709.93
2021-11-25,70.0,69.14,70.0,69.08,181103.45
2021-11-26,69.0,68.81,69.45,68.58,140483.78
2021-11-29,67.99,68.17,68.58,67.72,200021.0
2021-11-30,67.86,67.78,69.15,67.67,195436.71
2021-12-01,67.67,68.16,68.2,67.2,180101.01
2021-12-02,67.38,67.74,67.97,67.11,172928.4
2021-12-03,67.71,67.16,67.71,66.68,217091.79
2021-12-06,67.16,68.57,68.78,67.11,281560.18
2021-12-07,69.1,70.23,70.4,69.1,459961.0
2021-12-08,70.39,69.99,70.45,69.0,244486.18
2021-12-09,71.5,72.22,72.75,70.88,587205.74
2021-12-10,71.66,71.9,72.4,70.7,297742.71
2021-12-13,72.75,72.95,75.27,72.52,543929.76
2021-12-14,72.25,71.05,72.48,71.05,253301.23
2021-12-15,70.99,70.35,71.41,70.18,165669.27
2021-12-16,70.45,70.4,70.88,69.82,153603.53
2021-12-17,70.09,68.7,70.26,68.7,204678.41
2021-12-20,68.88,69.62,70.34,68.81,206579.79
2021-12-21,69.61,71.65,72.13,69.5,317596.6
2021-12-22,71.45,71.53,71.9,70.03,224831.08
2021-12-23,71.09,71.87,72.87,71.0,196541.81
2021-12-24,71.33,72.16,72.25,70.83,163774.82
2021-12-27,72.2,73.05,74.0,71.9,275623.36
2021-12-28,73.05,75.18,75.46,73.05,512720.47
2021-12-29,75.0,74.01,75.55,73.75,215842.58
2021-12-30,74.0,73.96,74.5,73.18,218290.08
2021-12-31,73.9,73.81,74.44,72.78,216733.93
2022-01-04,74.0,75.36,75.5,73.6,310408.01
2022-01-05,75.4,76.27,79.83,74.74,613699.22
2022-01-06,75.81,74.98,78.19,74.8,341889.49
2022-01-07,75.48,77.78,78.48,75.01,437220.85
2022-01-10,78.2,77.8,80.88,77.0,352521.63
2022-01-11,77.02,75.6,78.82,75.5,336945.29
2022-01-12,76.09,74.28,76.32,73.03,384641.29
2022-01-13,74.58,72.32,75.36,72.2,267325.85
2022-01-14,72.1,72.0,72.85,71.4,209969.9
2022-01-17,72.1,73.03,73.44,71.72,203811.36
2022-01-18,72.81,73.3,73.68,72.02,213077.18
2022-01-19,73.7,75.23,76.19,73.46,404010.59
2022-01-20,75.19,78.62,78.8,75.11,506621.97
2022-01-21,78.12,77.41,78.82,76.63,302262.21
2022-01-24,76.8,77.08,79.03,76.5,169130.71
2022-01-25,76.8,75.85,78.8,75.22,251851.51
2022-01-26,76.47,76.51,77.53,75.54,179965.04
2022-01-27,75.75,74.82,76.77,74.51,258965.59
2022-01-28,74.83,73.2,76.0,73.03,269219.24
2022-02-07,74.5,74.7,75.64,73.38,212957.84
2022-02-08,74.4,74.3,74.9,73.0,252227.89
2022-02-09,74.6,76.59,77.07,73.9,308211.3
2022-02-10,76.1,73.65,76.61,73.5,400938.08
2022-02-11,73.15,74.14,74.6,72.48,263156.15
2022-02-14,73.5,73.0,73.53,71.6,198336.4
2022-02-15,72.72,72.03,73.3,71.9,226625.61
2022-02-16,72.18,73.3,73.49,71.8,189392.58
2022-02-17,73.01,72.27,73.8,72.11,177123.19
2022-02-18,71.79,73.0,73.14,71.31,153925.11
2022-02-21,72.8,72.7,72.82,72.0,107090.58
2022-02-22,72.1,70.17,72.15,69.25,363014.46
2022-02-23,70.05,70.48,70.64,69.7,195985.6
2022-02-24,69.52,68.3,69.76,67.46,418996.69
2022-02-25,68.75,68.12,68.95,67.81,224170.97
2022-02-28,67.5,66.72,67.62,65.5,483623.95
2022-03-01,66.61,68.33,68.39,65.68,406334.96
2022-03-02,67.5,66.92,67.5,66.2,247869.34
2022-03-03,67.25,66.67,67.25,65.95,262305.56
2022-03-04,65.95,65.6,66.33,65.09,305204.27
2022-03-07,64.58,62.51,64.58,62.04,476452.42
2022-03-08,61.9,59.76,63.0,59.7,577686.7
2022-03-09,59.28,59.52,60.01,56.61,562758.07
2022-03-10,61.21,58.87,61.39,58.12,473628.69
2022-03-11,58.3,59.38,59.67,57.33,356389.96
2022-03-14,58.02,56.69,59.09,56.69,319186.08
2022-03-15,56.2,54.4,57.23,54.28,499267.66
2022-03-16,56.2,56.99,57.31,54.25,529457.81
2022-03-17,59.44,58.7,59.68,57.61,522664.37
2022-03-18,58.7,58.9,59.01,57.65,368393.05
2022-03-21,59.03,58.45,59.55,58.0,306417.15
2022-03-22,58.1,58.58,58.94,58.02,194039.69
2022-03-23,58.73,58.0,58.86,57.93,243737.29
2022-03-24,57.5,57.58,57.82,57.11,236786.7
2022-03-25,57.59,56.09,57.92,56.05,252163.69
2022-03-28,55.87,55.8,56.16,54.8,215852.82
2022-03-29,56.11,54.65,56.23,54.46,252429.58
2022-03-30,54.99,57.0,57.0,54.95,339002.53
2022-03-31,56.9,57.0,57.2,56.22,251335.97
2022-04-01,56.5,58.6,59.24,55.81,457752.0
2022-04-06,58.05,58.41,59.18,57.9,307532.0
2022-04-07,57.65,57.7,59.12,57.61,269420.0
2022-04-08,57.7,57.33,57.92,56.84,226827.0
2022-04-11,57.45,55.36,57.47,55.27,338124.0
2022-04-12,55.74,57.44,57.5,55.29,297175.0
2022-04-13,56.98,56.57,57.45,56.43,211987.0
2022-04-14,57.02,58.72,59.08,57.02,427417.0
2022-04-15,58.32,58.65,59.3,58.16,212421.0
2022-04-18,58.5,57.57,58.5,57.53,154682.0
2022-04-19,57.65,57.3,58.15,57.06,168495.0
2022-04-20,57.75,57.56,58.89,57.0,216628.0
2022-04-21,57.1,56.03,57.99,55.6,280000.0
2022-04-22,55.6,56.97,57.52,54.68,244698.0
2022-04-25,56.55,55.07,57.49,55.03,325601.0
2022-04-26,55.07,51.79,55.47,51.51,632046.0
2022-04-27,50.73,53.1,53.35,50.5,375710.0
2022-04-28,53.5,53.28,53.7,52.07,252589.0
2022-04-29,54.0,57.09,57.29,53.28,575241.0
2022-05-05,58.05,58.7,59.38,57.85,467907.0
2022-05-06,57.6,58.2,58.5,57.39,212170.0
2022-05-09,57.25,56.36,57.52,55.77,215297.0
2022-05-10,55.23,56.6,56.89,55.0,300571.0
2022-05-11,56.48,56.68,57.5,56.0,359115.0
2022-05-12,56.58,55.74,56.58,55.28,225791.0
2022-05-13,56.52,57.01,57.17,56.2,244320.0
2022-05-16,57.52,56.2,58.75,55.55,286645.0
2022-05-17,56.0,57.39,57.5,55.7,228314.0
2022-05-18,57.5,56.63,57.67,55.92,222697.0
2022-05-19,55.79,55.82,56.19,55.33,201959.0
2022-05-20,55.9,56.9,57.12,55.36,266085.0
2022-05-23,56.35,54.31,56.5,54.09,557831.0
2022-05-24,54.06,53.79,54.69,53.55,263463.0
2022-05-25,53.5,53.4,53.8,53.0,221974.0
2022-05-26,53.4,53.82,54.08,51.8,423828.0
2022-05-27,54.43,53.12,54.79,53.01,352557.0
2022-05-30,53.15,53.4,53.8,53.01,216385.0
2022-05-31,53.49,54.48,54.48,53.1,355099.0
2022-06-01,54.3,54.27,54.77,53.85,292058.0
2022-06-02,52.76,52.56,52.78,52.08,275846.0
2022-06-06,52.58,52.79,52.93,51.58,365209.0
2022-06-07,52.5,53.0,53.13,52.1,291695.0
2022-06-08,53.01,52.99,53.8,52.53,362977.0
2022-06-09,52.85,52.38,53.15,52.19,286836.0
2022-06-10,52.11,52.25,52.34,51.75,300349.0
2022-06-13,51.8,51.06,51.85,50.66,404263.0
2022-06-14,50.3,51.43,51.56,50.12,348424.0
2022-06-15,51.12,54.44,55.0,51.12,915078.0
2022-06-16,54.47,53.83,54.93,53.49,359382.0
2022-06-17,53.03,54.76,55.41,52.52,538134.0
2022-06-20,55.16,57.06,57.55,55.16,765309.0
2022-06-21,57.1,57.29,58.39,56.65,537077.0
2022-06-22,57.27,56.0,57.27,56.0,297211.0
2022-06-23,55.96,55.99,56.47,55.3,304532.0
2022-06-24,55.99,57.8,58.95,55.76,732011.0
2022-06-27,58.3,59.1,60.08,58.3,581584.0
2022-06-28,59.6,59.1,59.6,58.45,322522.0
2022-06-29,59.48,59.27,60.64,59.21,420723.0
2022-06-30,59.36,60.39,60.66,59.0,370539.0
2022-07-01,60.19,58.79,60.19,58.16,337857.0
2022-07-04,57.54,59.97,60.06,57.54,313750.0
2022-07-05,59.75,59.54,61.49,58.9,283847.0
2022-07-06,60.05,59.28,61.03,58.67,307640.0
2022-07-07,59.02,58.7,59.8,58.5,197472.0
2022-07-08,59.12,58.58,59.12,57.9,227250.0
2022-07-11,58.26,58.9,59.2,57.72,273547.0
2022-07-12,59.05,60.1,60.88,59.05,408104.0
2022-07-13,60.08,58.3,60.25,58.03,387901.0
2022-07-14,59.0,56.2,59.19,55.85,545200.0
2022-07-15,55.8,55.2,56.58,55.15,302679.0
2022-07-18,55.2,55.29,55.88,54.0,235494.0
2022-07-19,55.1,55.03,55.66,54.76,197097.0
2022-07-20,55.47,55.43,56.35,55.1,217052.0
2022-07-21,55.5,54.89,55.9,54.8,163847.0
2022-07-22,54.65,55.09,55.47,54.3,186461.0
2022-07-25,55.1,56.45,56.72,55.01,360274.0
2022-07-26,56.5,57.4,57.86,56.37,263042.0
2022-07-27,57.2,55.92,57.25,55.77,244410.0
2022-07-28,56.0,55.75,56.14,55.51,146147.0
2022-07-29,55.95,54.98,56.2,54.78,237474.0
2022-08-01,55.25,54.61,55.3,54.08,186467.0
2022-08-02,54.08,53.6,54.1,52.9,260486.0
2022-08-03,53.21,52.25,54.01,52.08,318780.0
2022-08-04,52.4,52.5,52.77,52.1,135291.0
2022-08-05,52.74,52.97,52.97,52.08,198191.0
2022-08-08,52.55,52.43,52.97,52.33,218082.0
2022-08-09,52.45,52.66,53.06,52.25,160516.0
2022-08-10,52.63,51.83,52.63,51.77,163024.0
2022-08-11,52.3,52.92,52.98,51.88,229539.0
2022-08-12,52.71,53.16,53.46,52.43,169879.0
2022-08-15,53.17,52.8,53.6,52.52,183235.0
2022-08-16,52.82,52.6,52.89,52.3,163357.0
2022-08-17,52.66,53.43,53.88,52.11,238435.0
2022-08-18,53.1,52.62,53.25,52.41,140885.0
2022-08-19,52.68,52.61,52.81,52.25,132153.0
2022-08-22,52.46,53.04,53.55,52.29,238176.0
2022-08-23,52.95,52.12,53.1,52.0,220349.0
2022-08-24,52.1,51.39,52.18,51.31,215842.0
2022-08-25,51.39,52.23,52.41,50.97,209893.0
2022-08-26,52.48,52.23,52.66,51.89,160406.0
2022-08-29,51.6,52.28,52.87,51.51,164561.0
2022-08-30,52.49,52.3,53.21,52.08,202708.0
2022-08-31,52.1,53.24,53.65,52.09,462838.0
2022-09-01,53.23,55.11,55.5,53.23,642105.0
2022-09-02,55.11,53.65,55.11,53.17,367460.0
2022-09-05,53.1,53.8,54.0,52.88,190275.0
2022-09-06,53.81,53.46,54.21,53.4,177962.0
2022-09-07,53.67,53.05,53.69,52.98,209953.0
2022-09-08,53.05,53.37,53.75,53.05,153657.0
2022-09-09,53.37,55.44,55.63,53.26,523881.0
2022-09-13,55.44,56.49,56.9,55.07,346024.0
2022-09-14,55.5,55.93,56.25,55.4,187473.0
2022-09-15,55.89,56.34,57.2,55.69,289698.0
2022-09-16,55.99,55.12,56.1,54.9,259940.0
2022-09-19,54.67,54.98,55.44,54.12,203600.0
2022-09-20,54.85,53.52,55.1,53.3,350660.0
2022-09-21,54.43,52.85,54.46,52.34,267752.0
2022-09-22,52.74,51.5,52.75,51.29,401432.0
2022-09-23,51.11,51.34,51.89,51.0,175176.0
2022-09-26,51.0,51.05,52.0,50.89,205533.0
2022-09-27,51.15,51.68,51.88,50.3,247650.0
2022-09-28,51.5,51.17,51.77,51.1,135577.0
2022-09-29,51.47,50.5,51.76,50.3,253195.0
2022-09-30,50.13,49.31,50.57,49.31,355638.0
2022-10-10,49.31,48.7,49.99,48.46,260145.0
2022-10-11,48.69,48.37,48.85,48.0,220037.0
2022-10-12,48.05,48.27,48.3,47.0,240971.0
2022-10-13,47.99,47.06,48.0,47.01,277454.0
2022-10-14,47.25,47.99,48.25,47.1,313388.0
2022-10-17,47.71,47.67,47.85,47.3,235017.0
2022-10-18,47.98,47.44,48.15,47.33,270086.0
2022-10-19,47.36,45.22,47.36,45.17,556549.0
2022-10-20,44.8,44.38,45.28,43.86,366478.0
2022-10-21,44.39,44.0,44.78,43.77,272432.0
2022-10-24,43.7,42.39,44.32,42.3,459169.0
2022-10-25,42.8,42.02,42.95,41.98,414401.0
2022-10-26,42.2,42.46,43.21,42.16,362814.0
2022-10-27,42.7,42.58,43.0,42.3,226403.0
2022-10-28,42.21,40.76,42.38,40.62,401750.0
2022-10-31,40.73,40.18,40.8,40.1,345535.0
2022-11-01,40.58,41.6,41.6,40.09,480671.0
2022-11-02,41.4,42.08,42.6,41.22,380199.0
2022-11-03,41.8,41.58,41.87,41.2,288535.0
2022-11-04,41.63,43.09,43.35,41.58,457491.0
2022-11-07,43.0,43.06,43.26,42.51,331596.0
2022-11-08,43.12,43.0,43.29,42.58,305582.0
2022-11-09,43.39,43.04,43.85,42.95,229904.0
2022-11-10,42.75,42.97,42.98,42.53,223054.0
2022-11-11,44.53,45.63,46.2,43.71,828835.0
2022-11-14,47.92,47.8,49.11,47.3,1000204.0
2022-11-15,48.5,49.07,49.58,47.7,512288.0
2022-11-16,49.4,48.46,49.4,48.16,259926.0
2022-11-17,48.39,47.96,49.1,47.68,192846.0
2022-11-18,48.36,47.97,48.54,47.68,160676.0
2022-11-21,47.47,46.34,47.47,46.24,345234.0
2022-11-22,46.4,46.3,47.04,45.9,235692.0
2022-11-23,46.23,46.28,46.54,46.02,142552.0
2022-11-24,46.75,45.91,47.2,45.78,213800.0
2022-11-25,45.91,46.69,47.09,45.83,246975.0
2022-11-28,45.68,46.29,46.45,45.23,226551.0
2022-11-29,48.0,48.42,48.78,46.92,389287.0
2022-11-30,48.18,47.87,48.98,47.49,272876.0
2022-12-01,48.81,48.31,49.33,48.27,276045.0
2022-12-02,48.04,48.04,48.6,47.76,170150.0
2022-12-05,48.49,49.7,50.0,48.4,361068.0
2022-12-06,49.69,50.0,50.66,49.02,325270.0
2022-12-07,50.0,51.25,51.68,49.5,436564.0
2022-12-08,51.35,51.75,52.48,50.84,390780.0
2022-12-09,51.96,54.3,54.33,51.81,699406.0
2022-12-12,53.7,54.43,54.97,53.3,466633.0
2022-12-13,54.21,53.95,54.4,53.65,306193.0
2022-12-14,53.45,54.89,55.06,53.45,260850.0
2022-12-15,54.9,53.63,55.8,53.25,278043.0
2022-12-16,53.28,54.0,54.15,52.77,197450.0
2022-12-19,54.0,53.68,54.38,53.28,160764.0
2022-12-20,53.0,51.57,53.09,51.55,272454.0
2022-12-21,51.29,51.68,52.49,51.29,130742.0
2022-12-22,51.94,52.2,53.28,51.77,228123.0
2022-12-23,51.98,52.38,53.15,51.43,163439.0
2022-12-26,52.68,51.5,52.88,51.36,153879.0
2022-12-27,51.79,52.94,53.03,51.41,173391.0
2022-12-28,52.43,52.05,52.75,51.9,163229.0
2022-12-29,51.62,51.73,52.19,51.02,119951.0
2022-12-30,51.8,51.8,52.5,51.7,127733.0
2023-01-03,52.0,51.88,52.23,51.23,163628.0
2023-01-04,51.69,53.75,53.83,51.65,261341.0
2023-01-05,54.0,54.91,54.99,53.95,294217.0
2023-01-06,54.97,54.01,55.16,53.91,195001.0
2023-01-09,54.1,54.11,54.45,53.4,204277.0
2023-01-10,53.99,53.5,54.4,53.43,154340.0
2023-01-11,53.45,54.5,55.18,53.4,214610.0
2023-01-12,54.3,54.77,55.0,54.01,145818.0
2023-01-13,54.87,55.95,56.0,54.5,265803.0
2023-01-16,56.03,57.7,58.36,56.02,330181.0
2023-01-17,57.69,58.0,58.18,57.15,188114.0
