date,value
2021-07-26,1447.03
2021-07-31,1348.11
2021-08-05,1321.19
2021-08-10,1319.12
2021-08-15,1245.27
2021-08-20,1189.37
2021-08-25,1230.32
2021-08-30,1192.59
2021-09-04,1139.45
2021-09-09,1187.3
2021-09-14,1174.42
2021-09-19,1172.12
2021-09-24,1221.58
2021-09-29,1228.48
2021-10-04,1216.98
2021-10-09,1261.15
2021-10-14,1239.52
2021-10-19,1245.96
2021-10-24,1236.3
2021-10-29,1297.96
2021-11-03,1325.79
2021-11-08,1340.29
2021-11-13,1333.61
2021-11-18,1300.03
2021-11-23,1321.88
2021-11-28,1255.4
2021-12-03,1232.39
2021-12-08,1233.08
2021-12-13,1242.51
2021-12-18,1212.6
2021-12-23,1182.85
2021-12-28,1197.72
2022-01-02,1220.74
2022-01-07,1155.18
2022-01-12,1132.63
2022-01-17,1112.4
2022-01-22,1111.47
2022-01-27,1039.41
2022-02-01,1008.95
2022-02-06,1008.95
2022-02-11,1097.29
2022-02-16,1151.0
2022-02-21,1180.06
2022-02-26,1145.66
2022-03-03,1138.92
2022-03-08,1080.81
2022-03-13,1081.74
2022-03-18,1101.27
2022-03-23,1113.12
2022-03-28,1065.47
2022-04-02,1078.02
2022-04-07,1047.11
2022-04-12,985.51
2022-04-17,966.45
2022-04-22,896.26
2022-04-27,825.83
2022-05-02,860.0
2022-05-07,849.31
2022-05-12,838.85
2022-05-17,831.64
2022-05-22,839.08
2022-05-27,812.58
2022-06-01,847.71
2022-06-06,900.92
2022-06-11,880.47
2022-06-16,896.04
2022-06-21,993.64
2022-06-26,970.17
2022-07-01,956.46
2022-07-06,1016.87
2022-07-11,957.39
2022-07-16,922.07
2022-07-21,969.93
2022-07-26,976.44
2022-07-31,976.91
2022-08-05,980.62
2022-08-10,945.77
2022-08-15,939.26
2022-08-20,904.87
2022-08-25,869.78
2022-08-30,869.55
2022-09-04,868.85
2022-09-09,863.27
2022-09-14,850.03
2022-09-19,808.67
2022-09-24,783.8
2022-09-29,769.86
2022-10-04,762.66
2022-10-09,762.66
2022-10-14,766.84
2022-10-19,759.87
2022-10-24,799.14
2022-10-29,788.91
2022-11-03,823.07
2022-11-08,820.28
2022-11-13,800.77
2022-11-18,809.83
2022-11-23,771.02
2022-11-28,729.89
2022-12-03,766.14
2022-12-08,783.57
2022-12-13,770.56
2022-12-18,787.75
2022-12-23,775.2
2022-12-28,758.24
2023-01-02,762.89
2023-01-07,788.68
2023-01-12,774.04
2023-01-17,824.93
2023-01-22,880.24
2023-01-27,880.24
2023-02-01,998.98
2023-02-06,1113.08
2023-02-11,1113.31
2023-02-16,1127.02
2023-02-21,1177.21
2023-02-26,1142.12
2023-03-03,1178.04
2023-03-08,1129.48
2023-03-13,1142.96
2023-03-18,1214.51
2023-03-23,1317.42
2023-03-28,1352.96
2023-04-02,1479.34
2023-04-07,1521.62
2023-04-12,1434.27
2023-04-17,1352.73
2023-04-22,1348.32
2023-04-27,1286.06
2023-05-02,1407.79
2023-05-07,1348.55
2023-05-12,1469.12
2023-05-17,1355.06
2023-05-22,1367.37
2023-05-27,1315.56
2023-06-01,1526.96
2023-06-06,1472.7
2023-06-11,1536.37
2023-06-16,1720.69
2023-06-21,1796.87
2023-06-26,1678.32
2023-07-01,1573.73
2023-07-06,1554.74
2023-07-11,1601.75
2023-07-16,1625.37
2023-07-21,1495.46
2023-07-26,1452.39
2023-07-31,1456.1
2023-08-05,1466.29
2023-08-10,1463.28
2023-08-15,1482.03
2023-08-20,1312.52
2023-08-25,1189.56
2023-08-30,1284.27
2023-09-04,1233.1
2023-09-09,1145.56
2023-09-14,1136.53
2023-09-19,1082.58
2023-09-24,1145.1
2023-09-29,1173.12
2023-10-04,1173.12
2023-10-09,1186.32
2023-10-14,1235.18
2023-10-19,1245.83
2023-10-24,1081.42
2023-10-29,1055.02
2023-11-03,1066.37
2023-11-08,1125.42
2023-11-13,1149.5
2023-11-18,1139.31
2023-11-23,1108.98
2023-11-28,1057.8
2023-12-03,1092.54
2023-12-08,1121.95
2023-12-13,1132.37
2023-12-18,1096.02
2023-12-23,1064.29
2023-12-28,1066.37
2024-01-02,1044.38
2024-01-07,948.04
2024-01-12,930.68
2024-01-17,907.29
2024-01-22,886.45
2024-01-27,968.88
2024-02-01,949.2
2024-02-06,954.06
2024-02-11,1008.48
2024-02-16,1008.48
2024-02-21,1042.52
2024-02-26,1088.0
2024-03-02,1217.19
2024-03-07,1163.94
2024-03-12,1175.98
2024-03-17,1173.43
2024-03-22,1182.69
2024-03-27,1061.6
2024-04-01,1146.81
2024-04-06,1103.51
2024-04-11,1074.57
2024-04-16,1055.35
2024-04-21,1032.66
2024-04-26,1026.87
2024-05-01,1044.47
2024-05-06,1054.19
2024-05-11,1012.98
2024-05-16,991.91
2024-05-21,1004.64
2024-05-26,967.83
2024-05-31,977.09
2024-06-05,980.56
2024-06-10,961.11
2024-06-15,1003.29
2024-06-20,973.24
2024-06-25,959.6
2024-06-30,992.89
2024-07-05,952.43
2024-07-10,898.34
2024-07-15,881.46
2024-07-20,908.51
2024-07-25,888.17
2024-07-30,896.03
2024-08-04,898.57
2024-08-09,829.91
2024-08-14,801.48
2024-08-19,797.78
2024-08-24,784.37
2024-08-29,776.51
2024-09-03,788.07
2024-09-08,785.99
2024-09-13,781.83
2024-09-18,782.29
2024-09-23,804.71
2024-09-28,933.94
2024-10-03,1027.33
2024-10-08,1129.98
2024-10-13,991.97
2024-10-18,1059.47
2024-10-23,1053.69
2024-10-28,1055.31
2024-11-02,1035.19
2024-11-07,1125.81
2024-11-12,1139.22
2024-11-17,1226.84
2024-11-22,1130.9
2024-11-27,1120.73
2024-12-02,1182.45
2024-12-07,1197.94
2024-12-12,1209.73
2024-12-17,1154.48
2024-12-22,1196.32
2024-12-27,1154.94
2025-01-01,1117.03
2025-01-06,1026.41
2025-01-11,1035.66
2025-01-16,1113.33
2025-01-21,1113.56
2025-01-26,1151.71
2025-01-31,1171.59
2025-02-05,1258.28
2025-02-10,1272.38
2025-02-15,1261.74
2025-02-20,1239.55
2025-02-25,1285.79
2025-03-02,1197.48
2025-03-07,1210.66
2025-03-12,1197.48
2025-03-17,1177.37
2025-03-22,1122.12
2025-03-27,1116.11
2025-04-01,1110.79
2025-04-06,1114.49
2025-04-11,1029.42
2025-04-16,1022.69
2025-04-21,1049.05
2025-04-26,1051.59
2025-05-01,1084.88
2025-05-06,1104.53
2025-05-11,1097.36
2025-05-16,1082.33
2025-05-21,1078.17
2025-05-26,1066.15
2025-05-31,1064.07
2025-06-05,1123.71
2025-06-10,1109.61
2025-06-15,1106.38
2025-06-20,1059.68
2025-06-25,1099.21
2025-06-30,1106.84
2025-07-05,1084.41
2025-07-10,1082.1
2025-07-15,1092.04
2025-07-20,1101.75
2025-07-25,1160.24
2025-07-30,1119.09
2025-08-04,1134.35
2025-08-09,1114.7
2025-08-14,1121.86
2025-08-19,1148.22
2025-08-24,1207.17
2025-08-29,1233.29
2025-09-03,1181.27
2025-09-08,1218.26
2025-09-13,1189.83
2025-09-18,1215.49
2025-09-23,1193.99
2025-09-28,1252.94
2025-10-03,1295.7
2025-10-08,1295.7
2025-10-13,1281.14
2025-10-18,1186.82
2025-10-23,1198.61
2025-10-28,1238.84
2025-11-02,1285.3
2025-11-07,1214.1
2025-11-12,1168.56
2025-11-17,1168.79
2025-11-22,1137.35
2025-11-27,1141.28
2025-12-02,1144.06
2025-12-07,1128.8
2025-12-12,1148.91
2025-12-17,1140.43
2025-12-22,1133.96
2025-12-27,1129.11
2026-01-01,1162.63
2026-01-06,1245.85
2026-01-11,1285.39
2026-01-16,1472.65
2026-01-21,1342.95
2026-01-26,1344.8
2026-01-31,1377.86
2026-02-05,1288.85
2026-02-10,1314.52
2026-02-15,1320.53
2026-02-20,1320.53
2026-02-25,1297.41
2026-03-02,1255.8
2026-03-07,1214.41
2026-03-12,1217.88
2026-03-17,1182.97
2026-03-22,1134.19
2026-03-27,1080.56
2026-04-01,1086.8
2026-04-06,1056.98
2026-04-11,1101.36
2026-04-16,1112.0
2026-04-21,1127.72
2026-04-26,1178.7
2026-05-01,1147.95
2026-05-06,1188.55
2026-05-11,1208.25
2026-05-16,1132.34
2026-05-21,1133.78
2026-05-26,1183.02
2026-05-31,1150.6
2026-06-05,1105.68
2026-06-10,1015.84
2026-06-15,996.38
2026-06-20,1023.53
2026-06-25,1001.19
2026-06-30,981.01
2026-07-05,997.1
2026-07-10,1037.46
2026-07-15,993.26
2026-07-20,984.13
2026-07-25,933.93
2026-07-30,957.71
2026-08-04,1044.66
2026-08-09,1045.63
2026-08-14,1003.59
2026-08-19,956.51
2026-08-24,935.13
2026-08-29,962.27
2026-09-03,941.62
2026-09-08,943.3
2026-09-13,940.41
2026-09-18,924.32
