date,value
2018-02-12,1626.52
2018-02-17,1650.53
2018-02-22,1700.18
2018-02-27,1731.28
2018-03-04,1715.18
2018-03-09,1788.3
2018-03-14,1755.83
2018-03-19,1752.83
2018-03-24,1622.7
2018-03-29,1527.49
2018-04-03,1480.56
2018-04-08,1495.57
2018-04-13,1516.85
2018-04-18,1458.19
2018-04-23,1444.55
2018-04-28,1444.82
2018-05-03,1353.43
2018-05-08,1415.36
2018-05-13,1444.55
2018-05-18,1473.2
2018-05-23,1491.75
2018-05-28,1439.91
2018-06-02,1388.9
2018-06-07,1389.17
2018-06-12,1364.89
2018-06-17,1314.42
2018-06-22,1278.13
2018-06-27,1284.96
2018-07-02,1254.4
2018-07-07,1255.76
2018-07-12,1269.13
2018-07-17,1188.11
2018-07-22,1170.65
2018-07-27,1172.83
2018-08-01,1145.27
2018-08-06,1017.32
2018-08-11,1137.36
2018-08-16,1152.91
2018-08-21,1224.94
2018-08-26,1185.38
2018-08-31,1212.93
2018-09-05,1159.46
2018-09-10,1138.45
2018-09-15,1222.48
2018-09-20,1253.58
2018-09-25,1314.96
2018-09-30,1339.52
2018-10-05,1339.52
2018-10-10,1252.49
2018-10-15,1280.32
2018-10-20,1282.77
2018-10-25,1353.16
2018-10-30,1269.4
2018-11-04,1310.05
2018-11-09,1364.07
2018-11-14,1415.91
2018-11-19,1492.29
2018-11-24,1473.2
2018-11-29,1572.77
2018-12-04,1536.49
2018-12-09,1552.04
2018-12-14,1563.23
2018-12-19,1459.56
2018-12-24,1451.64
2018-12-29,1391.35
2019-01-03,1311.15
2019-01-08,1442.64
2019-01-13,1337.34
2019-01-18,1277.32
2019-01-23,1331.33
2019-01-28,1322.06
2019-02-02,1316.87
2019-02-07,1316.87
2019-02-12,1379.89
2019-02-17,1409.63
2019-02-22,1415.36
2019-02-27,1499.39
2019-03-04,1464.47
2019-03-09,1394.63
2019-03-14,1488.75
2019-03-19,1527.49
2019-03-24,1555.04
2019-03-29,1459.28
2019-04-03,1483.84
2019-04-08,1457.92
2019-04-13,1475.65
2019-04-18,1618.33
2019-04-23,1553.95
2019-04-28,1510.3
2019-05-03,1552.31
2019-05-08,1414.54
2019-05-13,1391.9
2019-05-18,1370.07
2019-05-23,1298.32
2019-05-28,1377.71
2019-06-02,1316.33
2019-06-07,1346.88
2019-06-12,1384.53
2019-06-17,1339.52
2019-06-22,1379.08
2019-06-27,1378.8
2019-07-02,1450.83
2019-07-07,1453.01
2019-07-12,1480.29
2019-07-17,1490.93
2019-07-22,1497.75
2019-07-27,1566.5
2019-08-01,1520.39
2019-08-06,1401.45
2019-08-11,1391.08
2019-08-16,1393.26
2019-08-21,1408.27
2019-08-26,1337.61
2019-08-31,1349.07
2019-09-05,1367.89
2019-09-10,1395.45
2019-09-15,1385.62
2019-09-20,1365.98
2019-09-25,1337.88
2019-09-30,1330.79
2019-10-05,1330.79
2019-10-10,1336.79
2019-10-15,1309.51
2019-10-20,1279.5
2019-10-25,1283.32
2019-10-30,1199.29
2019-11-04,1184.83
2019-11-09,1224.39
2019-11-14,1187.29
2019-11-19,1193.29
2019-11-24,1195.47
2019-11-29,1183.74
2019-12-04,1203.93
2019-12-09,1183.47
2019-12-14,1183.2
2019-12-19,1226.85
2019-12-24,1276.23
2019-12-29,1254.95
2020-01-03,1310.6
2020-01-08,1289.87
2020-01-13,1407.99
2020-01-18,1580.96
2020-01-23,1632.25
2020-01-28,1632.25
2020-02-02,1632.25
2020-02-07,1579.59
2020-02-12,1614.79
2020-02-17,1595.42
2020-02-22,1841.5
2020-02-27,1911.06
2020-03-03,1851.59
2020-03-08,1783.11
2020-03-13,1518.48
2020-03-18,1421.09
2020-03-23,1313.6
2020-03-28,1494.48
2020-04-02,1543.86
2020-04-07,1536.22
2020-04-12,1488.75
2020-04-17,1604.15
2020-04-22,1621.34
2020-04-27,1554.5
2020-05-02,1635.79
2020-05-07,1639.34
2020-05-12,1613.15
2020-05-17,1581.23
2020-05-22,1528.58
2020-05-27,1563.23
2020-06-01,1618.61
2020-06-06,1724.19
2020-06-11,1714.36
2020-06-16,1748.74
2020-06-21,1827.58
2020-06-26,1956.08
2020-07-01,1977.09
2020-07-06,2207.07
2020-07-11,2428.05
2020-07-16,2320.29
2020-07-21,2403.22
2020-07-26,2264.36
2020-07-31,2329.56
2020-08-05,2404.86
2020-08-10,2236.53
2020-08-15,2235.17
2020-08-20,2142.96
2020-08-25,2216.34
2020-08-30,2329.56
2020-09-04,2455.33
2020-09-09,2345.93
2020-09-14,2523.53
2020-09-19,3151.0
2020-09-24,2902.74
2020-09-29,2943.39
2020-10-04,3171.19
2020-10-09,3283.32
2020-10-14,3560.23
2020-10-19,3494.21
2020-10-24,3783.12
2020-10-29,4320.83
2020-11-03,4476.34
2020-11-08,5195.48
2020-11-13,4798.8
2020-11-18,4556.0
2020-11-23,5025.24
2020-11-28,4749.7
2020-12-03,4667.58
2020-12-08,4855.28
2020-12-13,4556.0
2020-12-18,4801.53
2020-12-23,5095.9
2020-12-28,5127.0
2021-01-02,5300.78
2021-01-07,6139.41
2021-01-12,6465.43
2021-01-17,6143.78
2021-01-22,6627.2
2021-01-27,7011.33
2021-02-01,7063.88
2021-02-06,7124.25
2021-02-11,7637.82
2021-02-16,7637.82
2021-02-21,7363.15
2021-02-26,5644.18
2021-03-03,6001.25
2021-03-08,5056.5
2021-03-13,5198.12
2021-03-18,5108.57
2021-03-23,4834.47
2021-03-28,4892.27
2021-04-02,5031.89
2021-04-07,4892.27
2021-04-12,4676.82
2021-04-17,4729.47
2021-04-22,4827.03
2021-04-27,4719.17
2021-05-02,4536.91
2021-05-07,4118.62
2021-05-12,4398.43
2021-05-17,4571.53
2021-05-22,4955.5
2021-05-27,5077.1
2021-06-01,5420.72
2021-06-06,5419.0
2021-06-11,6495.37
2021-06-16,6037.01
2021-06-21,6940.56
2021-06-26,7009.51
2021-07-01,6769.46
2021-07-06,7167.16
2021-07-11,7119.1
2021-07-16,6378.06
2021-07-21,6901.93
2021-07-26,7111.37
2021-07-31,7573.73
2021-08-05,8567.98
2021-08-10,8354.54
2021-08-15,8584.0
2021-08-20,8156.83
2021-08-25,8474.71
2021-08-30,8067.56
2021-09-04,7270.45
2021-09-09,7774.01
2021-09-14,7703.05
2021-09-19,7299.35
2021-09-24,7203.5
2021-09-29,6752.3
2021-10-04,7138.84
2021-10-09,7238.69
2021-10-14,7809.2
2021-10-19,8148.25
2021-10-24,8583.43
2021-10-29,8907.02
2021-11-03,8669.55
2021-11-08,9012.6
2021-11-13,8930.8
2021-11-18,8599.52
2021-11-23,8980.29
2021-11-28,8665.31
2021-12-03,8934.3
2021-12-08,8756.43
2021-12-13,8686.85
2021-12-18,8121.51
2021-12-23,8150.91
2021-12-28,7884.83
2022-01-02,7805.36
2022-01-07,7175.97
2022-01-12,7452.53
2022-01-17,7757.9
2022-01-22,7289.5
2022-01-27,7023.71
2022-02-01,6602.47
2022-02-06,6602.47
2022-02-11,6701.16
2022-02-16,7004.21
2022-02-21,7041.76
2022-02-26,7214.98
2022-03-03,7138.41
2022-03-08,6293.6
2022-03-13,6691.26
2022-03-18,6826.63
2022-03-23,7195.47
2022-03-28,6707.27
2022-04-02,6869.13
2022-04-07,6986.74
2022-04-12,6933.18
2022-04-17,6876.12
2022-04-22,6852.83
2022-04-27,6841.48
2022-05-02,7074.08
2022-05-07,7047.29
2022-05-12,7396.92
2022-05-17,8223.98
2022-05-22,8375.36
2022-05-27,8409.71
2022-06-01,8732.85
2022-06-06,9264.13
2022-06-11,10154.07
2022-06-16,9781.44
2022-06-21,9927.0
2022-06-26,10219.57
2022-07-01,9583.48
2022-07-06,9784.35
2022-07-11,9440.84
2022-07-16,9845.19
2022-07-21,9446.66
2022-07-26,9461.21
2022-07-31,9326.14
2022-08-05,9446.37
2022-08-10,8976.51
2022-08-15,9176.21
2022-08-20,9297.9
2022-08-25,9012.32
2022-08-30,9049.29
2022-09-04,8209.42
2022-09-09,8142.47
2022-09-14,8102.58
2022-09-19,7870.27
2022-09-24,7755.28
2022-09-29,7702.01
2022-10-04,7336.37
2022-10-09,7336.37
2022-10-14,7701.14
2022-10-19,7787.31
2022-10-24,7440.01
2022-10-29,6983.54
2022-11-03,7801.28
2022-11-08,8046.69
2022-11-13,7825.15
2022-11-18,7414.1
2022-11-23,7321.52
2022-11-28,7135.5
2022-12-03,7629.52
2022-12-08,7984.97
2022-12-13,7854.26
2022-12-18,7874.93
2022-12-23,7341.32
2022-12-28,7412.35
2023-01-02,7480.76
2023-01-07,7749.46
2023-01-12,8072.6
2023-01-17,7859.79
2023-01-22,7862.12
2023-01-27,7862.12
2023-02-01,8859.48
2023-02-06,8441.73
2023-02-11,8205.35
2023-02-16,8064.45
2023-02-21,7998.36
2023-02-26,7789.64
2023-03-03,7679.3
2023-03-08,7481.35
2023-03-13,7001.01
2023-03-18,6925.9
2023-03-23,7146.56
2023-03-28,7132.59
2023-04-02,7453.11
2023-04-07,7256.9
2023-04-12,7085.72
2023-04-17,7261.55
2023-04-22,7074.08
2023-04-27,7537.53
2023-05-02,7448.45
2023-05-07,7279.89
2023-05-12,7571.88
2023-05-17,7598.08
2023-05-22,7717.44
2023-05-27,7190.23
2023-06-01,7436.51
2023-06-06,7594.59
2023-06-11,7510.75
2023-06-16,7891.53
2023-06-21,7795.46
2023-06-26,7653.1
2023-07-01,7518.61
2023-07-06,7804.77
2023-07-11,7840.58
2023-07-16,7697.35
2023-07-21,7694.73
2023-07-26,7629.81
2023-07-31,7918.31
2023-08-05,7810.6
2023-08-10,7647.57
2023-08-15,7118.91
2023-08-20,6995.19
2023-08-25,6771.32
2023-08-30,7272.03
2023-09-04,7349.18
2023-09-09,7104.64
2023-09-14,7092.42
2023-09-19,7195.47
2023-09-24,7133.76
2023-09-29,6890.68
2023-10-04,6890.68
2023-10-09,6927.65
2023-10-14,6997.22
2023-10-19,7004.21
2023-10-24,6857.2
2023-10-29,7043.51
2023-11-03,6947.44
2023-11-08,6986.74
2023-11-13,6902.9
2023-11-18,6892.42
2023-11-23,6661.57
2023-11-28,6110.78
2023-12-03,5736.41
2023-12-08,5780.07
2023-12-13,5583.57
2023-12-18,5503.81
2023-12-23,5596.67
2023-12-28,5765.52
2024-01-02,5606.86
2024-01-07,5609.19
2024-01-12,5702.06
2024-01-17,5438.01
2024-01-22,5395.51
2024-01-27,5410.65
2024-02-01,4974.85
2024-02-06,5119.83
2024-02-11,5274.12
2024-02-16,5274.12
2024-02-21,5327.39
2024-02-26,5414.73
2024-03-02,5594.63
2024-03-07,5498.86
2024-03-12,5970.75
2024-03-17,6097.97
2024-03-22,6315.72
2024-03-27,6171.04
2024-04-01,6171.91
2024-04-06,6059.83
2024-04-11,6200.15
2024-04-16,6160.85
2024-04-21,6117.18
2024-04-26,6386.17
2024-05-01,6360.85
2024-05-06,6587.92
2024-05-11,6631.58
2024-05-16,6351.22
2024-05-21,6364.89
2024-05-26,6089.09
2024-05-31,6662.8
2024-06-05,7005.22
2024-06-10,6851.32
2024-06-15,7361.9
2024-06-20,7316.8
2024-06-25,7389.83
2024-06-30,7280.44
2024-07-05,7041.3
2024-07-10,7345.9
2024-07-15,7613.84
2024-07-20,7682.21
2024-07-25,7284.51
2024-07-30,7095.99
2024-08-04,6830.37
2024-08-09,6738.44
2024-08-14,6592.4
2024-08-19,6848.99
2024-08-24,6963.04
2024-08-29,6832.41
2024-09-03,7188.21
2024-09-08,7319.71
2024-09-13,7418.34
2024-09-18,7518.42
2024-09-23,7273.16
2024-09-28,8262.02
2024-10-03,8940.46
2024-10-08,9524.35
2024-10-13,8729.25
2024-10-18,8736.53
2024-10-23,8986.14
2024-10-28,8876.17
2024-11-02,8445.89
2024-11-07,8779.58
2024-11-12,8751.36
2024-11-17,8436.87
2024-11-22,8102.01
2024-11-27,8175.04
2024-12-02,8215.77
2024-12-07,8154.09
2024-12-12,8253.01
2024-12-17,8227.4
2024-12-22,8151.76
2024-12-27,8328.65
2025-01-01,8223.33
2025-01-06,7892.26
2025-01-11,7739.23
2025-01-16,7935.31
2025-01-21,8321.95
2025-01-26,8119.18
2025-01-31,7985.93
2025-02-05,8227.4
2025-02-10,9604.36
2025-02-15,10358.44
2025-02-20,10554.23
2025-02-25,10836.72
2025-03-02,10526.31
2025-03-07,10368.62
2025-03-12,10667.12
2025-03-17,11556.05
2025-03-22,11305.32
2025-03-27,11745.99
2025-04-01,11107.79
2025-04-06,10864.96
2025-04-11,10788.08
2025-04-16,10702.07
2025-04-21,10599.05
2025-04-26,11269.77
2025-05-01,10730.64
2025-05-06,10939.42
2025-05-11,11038.49
2025-05-16,11827.13
2025-05-21,12156.26
2025-05-26,11578.84
2025-05-31,10706.63
2025-06-05,10963.43
2025-06-10,19403.31
2025-06-15,19011.54
2025-06-20,18695.6
2025-06-25,19191.22
2025-06-30,18237.35
2025-07-05,18187.34
2025-07-10,17650.52
2025-07-15,17750.52
2025-07-20,18083.49
2025-07-25,18568.12
2025-07-30,9910.39
2025-08-04,9562.12
2025-08-09,9475.5
2025-08-14,9697.96
2025-08-19,9812.84
2025-08-24,10089.09
2025-08-29,10399.08
2025-09-03,9774.55
2025-09-08,9687.02
2025-09-13,9656.02
2025-09-18,10002.48
2025-09-23,9627.76
2025-09-28,9781.84
2025-10-03,9956.89
2025-10-08,9956.89
2025-10-13,9635.97
2025-10-18,9521.09
2025-10-23,9453.62
2025-10-28,9456.36
2025-11-02,9189.22
2025-11-07,8861.92
2025-11-12,8913.88
2025-11-17,8942.15
2025-11-22,8451.64
2025-11-27,8596.61
2025-12-02,8809.04
2025-12-07,8750.69
2025-12-12,8843.68
2025-12-17,8680.48
2025-12-22,8603.9
2025-12-27,9118.11
2026-01-01,8909.33
2026-01-06,9116.29
2026-01-11,8844.59
2026-01-16,8739.75
2026-01-21,8579.28
2026-01-26,8445.26
2026-01-31,8286.62
2026-02-05,8215.51
2026-02-10,8279.33
2026-02-15,8230.09
2026-02-20,8230.09
2026-02-25,8337.68
2026-03-02,8824.54
2026-03-07,8535.52
2026-03-12,9035.14
2026-03-17,9378.86
2026-03-22,9393.45
2026-03-27,9600.41
2026-04-01,9358.8
2026-04-06,9026.94
2026-04-11,9269.45
2026-04-16,9622.29
2026-04-21,9256.69
2026-04-26,9067.96
2026-05-01,9388.89
2026-05-06,9185.58
2026-05-11,9157.31
2026-05-16,8779.86
2026-05-21,8525.49
2026-05-26,8802.65
2026-05-31,8768.92
2026-06-05,8479.91
2026-06-10,8233.74
2026-06-15,8280.24
2026-06-20,8034.99
2026-06-25,7494.34
2026-06-30,7266.41
2026-07-05,8065.98
2026-07-10,8205.48
2026-07-15,8365.94
2026-07-20,8562.87
2026-07-25,8377.79
2026-07-30,8770.74
2026-08-04,8310.33
2026-08-09,8209.12
2026-08-14,8105.19
2026-08-19,8083.31
2026-08-24,8265.65
2026-08-29,8417.0
2026-09-03,7960.23
2026-09-08,7892.76
2026-09-13,7658.45
2026-09-18,7685.8
