date,value
2020-03-23,840.03
2020-03-28,914.34
2020-04-02,979.22
2020-04-07,971.67
2020-04-12,933.57
2020-04-17,1090.87
2020-04-22,1061.82
2020-04-27,1068.99
2020-05-02,1162.16
2020-05-07,1176.49
2020-05-12,1207.05
2020-05-17,1156.12
2020-05-22,1168.19
2020-05-27,1179.89
2020-06-01,1244.39
2020-06-06,1181.02
2020-06-11,1264.76
2020-06-16,1244.77
2020-06-21,1280.6
2020-06-26,1433.37
2020-07-01,1570.29
2020-07-06,1677.04
2020-07-11,1743.05
2020-07-16,1727.58
2020-07-21,1836.97
2020-07-26,1931.27
2020-07-31,2142.51
2020-08-05,2184.75
2020-08-10,2213.42
2020-08-15,2125.53
2020-08-20,1939.57
2020-08-25,2219.83
2020-08-30,2374.86
2020-09-04,2504.62
2020-09-09,2370.71
2020-09-14,2746.78
2020-09-19,2717.6
2020-09-24,2628.59
2020-09-29,2832.27
2020-10-04,2829.25
2020-10-09,3092.9
2020-10-14,3010.67
2020-10-19,2696.86
2020-10-24,2562.96
2020-10-29,2798.7
2020-11-03,2676.49
2020-11-08,2690.44
2020-11-13,2510.53
2020-11-18,2366.41
2020-11-23,2553.49
2020-11-28,2621.38
2020-12-03,2618.74
2020-12-08,2736.04
2020-12-13,2745.85
2020-12-18,2928.78
2020-12-23,3477.57
2020-12-28,3475.69
2021-01-02,3477.57
2021-01-07,4282.84
2021-01-12,4147.06
2021-01-17,3860.41
2021-01-22,4514.81
2021-01-27,4639.28
2021-02-01,4032.78
2021-02-06,4323.2
2021-02-11,4600.8
2021-02-16,4600.8
2021-02-21,4412.97
2021-02-26,3939.99
2021-03-03,4073.51
2021-03-08,3375.73
2021-03-13,3435.33
2021-03-18,3124.91
2021-03-23,2963.48
2021-03-28,3033.26
2021-04-02,3436.84
2021-04-07,3445.73
2021-04-12,3150.73
2021-04-17,3299.97
2021-04-22,3503.34
2021-04-27,3552.44
2021-05-02,3843.2
2021-05-07,3739.96
2021-05-12,3734.16
2021-05-17,3841.26
2021-05-22,3811.11
2021-05-27,3677.71
2021-06-01,3908.93
2021-06-06,3697.43
2021-06-11,4233.7
2021-06-16,3890.75
2021-06-21,4216.3
2021-06-26,4663.8
2021-07-01,4607.51
2021-07-06,4480.3
2021-07-11,4976.13
2021-07-16,4817.53
2021-07-21,5046.5
2021-07-26,4787.76
2021-07-31,4650.81
2021-08-05,5043.25
2021-08-10,4724.43
2021-08-15,4555.54
2021-08-20,4282.73
2021-08-25,4770.44
2021-08-30,5266.8
2021-09-04,4632.95
2021-09-09,4481.38
2021-09-14,4433.75
2021-09-19,4341.19
2021-09-24,4428.34
2021-09-29,4388.28
2021-10-04,4464.6
2021-10-09,4306.0
2021-10-14,4441.33
2021-10-19,4600.47
2021-10-24,4580.44
2021-10-29,5287.91
2021-11-03,4925.79
2021-11-08,4963.68
2021-11-13,5129.86
2021-11-18,4856.5
2021-11-23,5022.14
2021-11-28,4728.21
2021-12-03,4451.61
2021-12-08,4555.54
2021-12-13,4746.08
2021-12-18,4433.21
2021-12-23,4341.19
2021-12-28,4414.26
2022-01-02,4665.97
2022-01-07,4344.98
2022-01-12,4341.19
2022-01-17,4385.03
2022-01-22,4113.84
2022-01-27,4028.86
2022-02-01,3795.02
2022-02-06,3795.02
2022-02-11,3526.54
2022-02-16,3684.6
2022-02-21,3697.05
2022-02-26,4035.9
2022-03-03,4248.63
2022-03-08,4208.03
2022-03-13,4357.97
2022-03-18,4367.17
2022-03-23,4357.43
2022-03-28,4105.72
2022-04-02,3929.8
2022-04-07,3725.74
2022-04-12,3619.1
2022-04-17,3594.2
2022-04-22,3356.03
2022-04-27,3318.14
2022-05-02,3678.64
2022-05-07,3628.3
2022-05-12,3777.16
2022-05-17,3805.85
2022-05-22,4150.65
2022-05-27,4066.21
2022-06-01,4259.99
2022-06-06,4593.86
2022-06-11,4627.21
2022-06-16,4543.09
2022-06-21,4618.87
2022-06-26,4876.53
2022-07-01,4917.45
2022-07-06,4812.11
2022-07-11,4567.16
2022-07-16,4703.63
2022-07-21,4483.0
2022-07-26,4522.43
2022-07-31,4662.69
2022-08-05,4301.04
2022-08-10,4377.62
2022-08-15,4553.51
2022-08-20,4254.8
2022-08-25,4006.91
2022-08-30,4003.12
2022-09-04,3862.86
2022-09-09,4031.93
2022-09-14,3984.16
2022-09-19,3648.3
2022-09-24,3680.14
2022-09-29,3796.9
2022-10-04,3632.37
2022-10-09,3632.37
2022-10-14,3883.33
2022-10-19,3724.87
2022-10-24,3478.47
2022-10-29,3733.97
2022-11-03,3799.93
2022-11-08,3890.91
2022-11-13,3664.98
2022-11-18,3563.38
2022-11-23,3608.11
2022-11-28,3380.66
2022-12-03,3637.68
2022-12-08,3525.47
2022-12-13,3404.17
2022-12-18,3383.7
2022-12-23,3073.61
2022-12-28,3244.95
2023-01-02,3204.01
2023-01-07,3235.1
2023-01-12,3289.68
2023-01-17,3357.16
2023-01-22,3574.76
2023-01-27,3574.76
2023-02-01,3691.51
2023-02-06,3517.89
2023-02-11,3440.56
2023-02-16,3369.29
2023-02-21,3426.16
2023-02-26,3389.69
2023-03-03,3287.34
2023-03-08,3325.25
2023-03-13,3183.48
2023-03-18,2981.81
2023-03-23,2995.45
2023-03-28,3021.23
2023-04-02,3063.69
2023-04-07,3068.24
2023-04-12,3003.04
2023-04-17,3003.79
2023-04-22,2838.52
2023-04-27,2727.07
2023-05-02,2643.67
2023-05-07,2514.03
2023-05-12,2486.74
2023-05-17,2551.18
2023-05-22,2528.43
2023-05-27,2387.42
2023-06-01,2170.59
2023-06-06,2097.05
2023-06-11,2092.5
2023-06-16,2246.4
2023-06-21,2122.07
2023-06-26,2123.58
2023-07-01,2173.62
2023-07-06,2114.48
2023-07-11,2216.83
2023-07-16,2277.49
2023-07-21,2175.1
2023-07-26,2220.59
2023-07-31,2263.05
2023-08-05,2332.04
2023-08-10,2290.34
2023-08-15,2152.36
2023-08-20,2115.97
2023-08-25,1935.53
2023-08-30,2035.61
2023-09-04,2050.01
2023-09-09,1995.43
2023-09-14,1981.02
2023-09-19,1967.37
2023-09-24,1967.37
2023-09-29,2068.21
2023-10-04,2068.21
2023-10-09,2054.56
2023-10-14,2031.82
2023-10-19,1930.23
2023-10-24,1871.78
2023-10-29,1892.99
2023-11-03,1733.1
2023-11-08,1774.78
2023-11-13,1806.61
2023-11-18,1787.66
2023-11-23,1733.86
2023-11-28,1659.59
2023-12-03,1607.3
2023-12-08,1570.93
2023-12-13,1537.58
2023-12-18,1530.01
2023-12-23,1608.06
2023-12-28,1724.0
2024-01-02,1682.33
2024-01-07,1635.34
2024-01-12,1675.51
2024-01-17,1614.12
2024-01-22,1645.95
2024-01-27,1664.14
2024-02-01,1484.54
2024-02-06,1485.3
2024-02-11,1531.52
2024-02-16,1531.52
2024-02-21,1545.92
2024-02-26,1567.14
2024-03-02,1636.86
2024-03-07,1576.23
2024-03-12,1691.42
2024-03-17,1622.46
2024-03-22,1522.43
2024-03-27,1480.75
2024-04-01,1526.98
2024-04-06,1504.24
2024-04-11,1441.34
2024-04-16,1379.2
2024-04-21,1398.15
2024-04-26,1411.03
2024-05-01,1379.2
2024-05-06,1402.7
2024-05-11,1411.03
2024-05-16,1404.97
2024-05-21,1386.78
2024-05-26,1421.64
2024-05-31,1408.76
2024-06-05,1385.27
2024-06-10,1268.56
2024-06-15,1267.05
2024-06-20,1180.66
2024-06-25,1094.27
2024-06-30,1062.44
2024-07-05,1023.79
2024-07-10,1027.58
2024-07-15,1052.59
2024-07-20,1090.48
2024-07-25,1059.41
2024-07-30,1051.83
2024-08-04,1077.6
2024-08-09,1046.53
2024-08-14,1047.29
2024-08-19,1021.52
2024-08-24,977.57
2024-08-29,1027.58
2024-09-03,1023.79
2024-09-08,1025.31
2024-09-13,995.76
2024-09-18,982.11
2024-09-23,964.69
2024-09-28,1209.46
2024-10-03,1330.7
2024-10-08,1461.05
2024-10-13,1227.64
2024-10-18,1246.59
2024-10-23,1483.78
2024-10-28,1521.67
2024-11-02,1440.59
2024-11-07,1453.47
2024-11-12,1523.19
2024-11-17,1403.45
2024-11-22,1345.1
2024-11-27,1390.57
2024-12-02,1396.63
2024-12-07,1352.68
2024-12-12,1347.38
2024-12-17,1264.02
2024-12-22,1238.25
2024-12-27,1223.85
2025-01-01,1190.51
2025-01-06,1149.59
2025-01-11,1095.79
2025-01-16,1167.02
2025-01-21,1121.55
2025-01-26,1133.68
2025-01-31,1129.13
2025-02-05,1142.77
2025-02-10,1214.76
2025-02-15,1198.09
2025-02-20,1215.52
2025-02-25,1246.59
2025-03-02,1266.29
2025-03-07,1314.79
2025-03-12,1290.54
2025-03-17,1339.04
2025-03-22,1292.82
2025-03-27,1291.3
2025-04-01,1215.52
2025-04-06,1194.3
2025-04-11,1121.55
2025-04-16,1135.19
2025-04-21,1126.86
2025-04-26,1128.37
2025-05-01,1113.97
2025-05-06,1138.98
2025-05-11,1130.65
2025-05-16,1148.07
2025-05-21,1146.56
2025-05-26,1135.95
2025-05-31,1089.72
2025-06-05,1098.82
2025-06-10,1083.66
2025-06-15,1092.75
2025-06-20,1079.11
2025-06-25,1109.43
2025-06-30,1138.22
2025-07-05,1179.9
2025-07-10,1247.35
2025-07-15,1214.0
2025-07-20,1217.79
2025-07-25,1251.89
2025-07-30,1241.28
2025-08-04,1195.82
2025-08-09,1198.85
2025-08-14,1179.14
2025-08-19,1210.21
2025-08-24,1251.9
2025-08-29,1301.15
2025-09-03,1301.91
2025-09-08,1363.29
2025-09-13,1297.36
2025-09-18,1274.63
2025-09-23,1234.47
2025-09-28,1326.16
2025-10-03,1364.05
2025-10-08,1364.05
2025-10-13,1373.9
2025-10-18,1492.88
2025-10-23,1442.86
2025-10-28,1432.25
2025-11-02,1599.73
2025-11-07,1699.76
2025-11-12,1575.48
2025-11-17,1643.68
2025-11-22,1427.71
2025-11-27,1408.0
2025-12-02,1387.54
2025-12-07,1365.57
2025-12-12,1378.45
2025-12-17,1347.38
2025-12-22,1372.39
2025-12-27,1441.35
2026-01-01,1379.21
2026-01-06,1426.95
2026-01-11,1393.61
2026-01-16,1419.37
2026-01-21,1304.94
2026-01-26,1446.65
2026-01-31,1354.96
2026-02-05,1381.48
2026-02-10,1425.43
2026-02-15,1373.9
2026-02-20,1373.9
2026-02-25,1407.25
2026-03-02,1373.15
2026-03-07,1364.05
2026-03-12,1435.29
2026-03-17,1423.92
2026-03-22,1439.07
2026-03-27,1403.46
2026-04-01,1355.72
2026-04-06,1262.51
2026-04-11,1297.36
2026-04-16,1326.92
2026-04-21,1332.98
2026-04-26,1317.83
2026-05-01,1247.35
2026-05-06,1254.17
2026-05-11,1258.72
2026-05-16,1182.18
2026-05-21,1120.8
2026-05-26,1106.4
2026-05-31,1052.59
2026-06-05,995.0
2026-06-10,1066.99
2026-06-15,1013.95
2026-06-20,973.02
2026-06-25,955.59
2026-06-30,994.24
2026-07-05,951.05
2026-07-10,917.7
2026-07-15,909.37
2026-07-20,909.37
2026-07-25,941.2
2026-07-30,986.66
2026-08-04,990.45
2026-08-09,979.84
2026-08-14,958.63
2026-08-19,943.47
2026-08-24,920.74
2026-08-29,941.95
2026-09-03,886.63
2026-09-08,900.27
2026-09-13,857.84
2026-09-18,851.02
