date,value
2022-08-15,8506.65
2022-08-20,8536.92
2022-08-25,8496.57
2022-08-30,8521.79
2022-09-04,8655.45
2022-09-09,8700.85
2022-09-14,8791.64
2022-09-19,8849.64
2022-09-24,8665.54
2022-09-29,8360.38
2022-10-04,8486.48
2022-10-09,8486.48
2022-10-14,7838.33
2022-10-19,7631.53
2022-10-24,7066.6
2022-10-29,6854.75
2022-11-03,7074.17
2022-11-08,7351.58
2022-11-13,7878.68
2022-11-18,8088.0
2022-11-23,8125.83
2022-11-28,8060.26
2022-12-03,8673.1
2022-12-08,8940.44
2022-12-13,9114.45
2022-12-18,9354.04
2022-12-23,9172.46
2022-12-28,9414.57
2023-01-02,9396.91
2023-01-07,9679.38
2023-01-12,9848.35
2023-01-17,10259.43
2023-01-22,10352.75
2023-01-27,10352.75
2023-02-01,10224.13
2023-02-06,9671.81
2023-02-11,9623.89
2023-02-16,9399.44
2023-02-21,9757.56
2023-02-26,9447.35
2023-03-03,9646.59
2023-03-08,9079.14
2023-03-13,8839.56
2023-03-18,8665.54
2023-03-23,8877.39
2023-03-28,8675.63
2023-04-02,8642.84
2023-04-07,8610.06
2023-04-12,8509.18
2023-04-17,8877.39
2023-04-22,8700.85
2023-04-27,8229.24
2023-05-02,8473.87
2023-05-07,8748.76
2023-05-12,8584.84
2023-05-17,8700.85
2023-05-22,8625.19
2023-05-27,8256.98
2023-06-01,8085.48
2023-06-06,8340.2
2023-06-11,8509.18
2023-06-16,8557.09
2023-06-21,8365.42
2023-06-26,8224.19
2023-07-01,8262.02
2023-07-06,8216.63
2023-07-11,8249.41
2023-07-16,8052.7
2023-07-21,8019.91
2023-07-26,8410.82
2023-07-31,8968.18
2023-08-05,8796.68
2023-08-10,8610.06
2023-08-15,8161.14
2023-08-20,8040.09
2023-08-25,7959.38
2023-08-30,7984.6
2023-09-04,8456.21
2023-09-09,8365.42
2023-09-14,8340.2
2023-09-19,8312.46
2023-09-24,8408.3
2023-09-29,8314.98
2023-10-04,8314.98
2023-10-09,8216.63
2023-10-14,8224.19
2023-10-19,7961.91
2023-10-24,7893.81
2023-10-29,7951.82
2023-11-03,7815.63
2023-11-08,7717.27
2023-11-13,7520.56
2023-11-18,7649.18
2023-11-23,7601.26
2023-11-28,7354.11
2023-12-03,7127.13
2023-12-08,6935.46
2023-12-13,6864.84
2023-12-18,6879.97
2023-12-23,6963.2
2023-12-28,7059.03
2024-01-02,6955.63
2024-01-07,7134.69
2024-01-12,7197.74
2024-01-17,7361.67
2024-01-22,7629.0
2024-01-27,7848.42
2024-02-01,7671.88
2024-02-06,7901.38
2024-02-11,7919.03
2024-02-16,7919.03
2024-02-21,8322.55
2024-02-26,8133.4
2024-03-02,8055.22
2024-03-07,8070.35
2024-03-12,8057.74
2024-03-17,7863.55
2024-03-22,7868.59
2024-03-27,8146.01
2024-04-01,8231.76
2024-04-06,8128.36
2024-04-11,8146.01
2024-04-16,8259.5
2024-04-21,8478.91
2024-04-26,8695.8
2024-05-01,8652.93
2024-05-06,8796.68
2024-05-11,8983.31
2024-05-16,9142.19
2024-05-21,9139.67
2024-05-26,8761.37
2024-05-31,8645.36
2024-06-05,8572.23
2024-06-10,8572.23
2024-06-15,8526.83
2024-06-20,8577.27
2024-06-25,8650.41
2024-06-30,8622.67
2024-07-05,8544.48
2024-07-10,8746.24
2024-07-15,8519.26
2024-07-20,8637.8
2024-07-25,8279.68
2024-07-30,8176.27
2024-08-04,8140.97
2024-08-09,8153.58
2024-08-14,8035.04
2024-08-19,8428.47
2024-08-24,8499.09
2024-08-29,8304.9
2024-09-03,7974.52
2024-09-08,7881.2
2024-09-13,7717.27
2024-09-18,7845.89
2024-09-23,7916.51
2024-09-28,8985.83
2024-10-03,9485.18
2024-10-08,10087.94
2024-10-13,9691.99
2024-10-18,9848.35
2024-10-23,10002.19
2024-10-28,9714.68
2024-11-02,9586.06
2024-11-07,9979.49
2024-11-12,9480.14
2024-11-17,9538.15
2024-11-22,9192.63
2024-11-27,9230.46
2024-12-02,9207.77
2024-12-07,9507.88
2024-12-12,9785.3
2024-12-17,9545.71
2024-12-22,9560.84
2024-12-27,9921.49
2025-01-01,9911.4
2025-01-06,9848.35
2025-01-11,9830.7
2025-01-16,10337.61
2025-01-21,10123.25
2025-01-26,10153.51
2025-01-31,10251.87
2025-02-05,10087.94
2025-02-10,10239.26
2025-02-15,10599.9
2025-02-20,10554.51
2025-02-25,10347.7
2025-03-02,10604.95
2025-03-07,10988.29
2025-03-12,10980.72
2025-03-17,11359.02
2025-03-22,11273.27
2025-03-27,10910.11
2025-04-01,10811.75
2025-04-06,10756.26
2025-04-11,10468.76
2025-04-16,10655.38
2025-04-21,10662.95
2025-04-26,10612.51
2025-05-01,10274.57
2025-05-06,10433.45
2025-05-11,10965.59
2025-05-16,11164.83
2025-05-21,11071.51
2025-05-26,11046.29
2025-05-31,10952.98
2025-06-05,11190.05
2025-06-10,11265.71
2025-06-15,11394.33
2025-06-20,11598.61
2025-06-25,11979.43
2025-06-30,11588.52
2025-07-05,11870.98
2025-07-10,12166.05
2025-07-15,11404.41
2025-07-20,11361.54
2025-07-25,11306.06
2025-07-30,11202.66
2025-08-04,11323.71
2025-08-09,11230.4
2025-08-14,11041.25
2025-08-19,10945.41
2025-08-24,10910.11
2025-08-29,10816.79
2025-09-03,10819.31
2025-09-08,10700.78
2025-09-13,10728.52
2025-09-18,10297.26
2025-09-23,10478.85
2025-09-28,10289.7
2025-10-03,10191.34
2025-10-08,10191.34
2025-10-13,10115.68
2025-10-18,10488.93
2025-10-23,10652.86
2025-10-28,10491.46
2025-11-02,10312.39
2025-11-07,10720.96
2025-11-12,10826.88
2025-11-17,10756.26
2025-11-22,10844.53
2025-11-27,10892.45
2025-12-02,10940.37
2025-12-07,10958.02
2025-12-12,10526.76
2025-12-17,10471.28
2025-12-22,10534.33
2025-12-27,10516.68
2026-01-01,10617.55
2026-01-06,10776.44
2026-01-11,10415.8
2026-01-16,9765.12
2026-01-21,9644.07
2026-01-26,9588.59
2026-01-31,9752.51
2026-02-05,10014.8
2026-02-10,9921.49
2026-02-15,9762.6
2026-02-20,9762.6
2026-02-25,9780.26
2026-03-02,9752.51
2026-03-07,9886.18
2026-03-12,9961.84
2026-03-17,10118.2
2026-03-22,10024.89
2026-03-27,9946.71
2026-04-01,10042.54
2026-04-06,9936.62
2026-04-11,9888.7
2026-04-16,10065.24
2026-04-21,10055.15
2026-04-26,9931.58
2026-05-01,9651.63
2026-05-06,9583.54
2026-05-11,9575.98
2026-05-16,9495.27
2026-05-21,9369.17
2026-05-26,9331.34
2026-05-31,9586.06
2026-06-05,9729.82
2026-06-10,9810.52
2026-06-15,9823.13
2026-06-20,9396.91
2026-06-25,9137.15
2026-06-30,8953.05
2026-07-05,9288.47
2026-07-10,9301.08
2026-07-15,9523.01
2026-07-20,9813.04
2026-07-25,9886.18
2026-07-30,10226.65
2026-08-04,9906.36
2026-08-09,9785.3
2026-08-14,9699.55
2026-08-19,9873.57
2026-08-24,9982.01
2026-08-29,9924.01
2026-09-03,10357.79
2026-09-08,10314.92
2026-09-13,10428.41
2026-09-18,10236.74
