date,open,close,high,low,amount
2024-05-31,374.24,367.89,374.82,367.5,831091.0
2024-06-03,366.93,366.54,367.31,363.27,697638.0
2024-06-04,365.0,368.66,369.04,362.31,666170.0
2024-06-05,364.23,361.92,364.62,360.58,728484.0
2024-06-06,361.35,340.76,365.19,339.41,1921234.0
2024-06-07,338.25,332.29,342.68,328.44,1636189.0
2024-06-11,329.79,329.4,331.33,325.94,764391.0
2024-06-12,330.56,330.56,331.13,326.9,671136.0
2024-06-13,330.56,327.86,332.1,327.29,659708.0
2024-06-14,328.06,331.9,333.25,322.86,833054.0
2024-06-17,331.9,331.9,334.98,326.71,660026.0
2024-06-18,331.33,332.29,336.14,330.56,573195.0
2024-06-19,332.29,324.98,332.29,324.4,747914.0
2024-06-20,323.82,309.97,323.82,309.78,1336040.0
2024-06-21,309.97,307.66,317.66,307.66,1057762.0
2024-06-24,305.16,299.38,307.66,298.81,1014950.0
2024-06-25,299.19,288.03,302.08,285.53,1540082.0
2024-06-26,288.03,292.26,293.03,283.99,1142670.0
2024-06-27,289.76,284.57,291.5,284.57,832928.0
2024-06-28,284.95,279.95,288.03,279.18,1017958.0
2024-07-01,279.76,280.53,283.22,275.14,845070.0
2024-07-02,279.18,276.1,281.1,275.33,758389.0
2024-07-03,275.14,276.68,279.76,272.06,842532.0
2024-07-04,277.06,269.17,277.83,268.98,850241.0
2024-07-05,268.02,270.14,273.21,266.86,785472.0
2024-07-08,267.83,262.05,267.83,260.71,970123.0
2024-07-09,261.48,263.4,264.75,256.09,1489449.0
2024-07-10,258.21,271.1,279.56,256.67,2164120.0
2024-07-11,275.72,283.8,291.3,273.98,2246284.0
2024-07-12,281.68,283.03,287.26,280.91,1221876.0
2024-07-15,284.38,280.72,284.57,277.64,806089.0
2024-07-16,278.99,284.18,284.38,277.06,886039.0
2024-07-17,287.45,284.76,289.57,283.61,979030.0
2024-07-18,281.87,284.95,286.11,279.18,829137.0
2024-07-19,283.03,290.34,292.46,281.87,1080921.0
2024-07-22,288.22,290.15,294.38,287.65,912639.0
2024-07-23,289.19,283.22,291.88,282.84,704374.0
2024-07-24,281.87,276.1,285.34,274.75,761657.0
2024-07-25,274.18,282.45,288.22,273.41,1168353.0
2024-07-26,281.3,285.53,287.26,279.37,740024.0
2024-07-29,285.53,279.56,286.11,278.99,652203.0
2024-07-30,279.56,280.53,283.99,277.83,541009.0
2024-07-31,280.53,292.46,292.46,278.6,1198319.0
2024-08-01,292.07,289.96,293.8,288.22,684848.0
2024-08-02,288.8,287.07,293.23,286.3,682352.0
2024-08-05,286.3,284.57,299.77,284.18,1378180.0
2024-08-06,289.57,291.5,295.92,287.65,1188742.0
2024-08-07,290.53,287.26,290.53,285.15,809462.0
2024-08-08,286.68,285.72,289.57,283.99,639032.0
2024-08-09,286.68,279.18,287.84,279.18,748010.0
2024-08-12,283.8,281.49,287.26,280.14,665171.0
2024-08-13,279.95,283.03,286.3,276.49,687898.0
2024-08-14,283.22,279.37,288.61,279.18,536963.0
2024-08-15,278.03,284.18,287.45,276.1,872144.0
2024-08-16,283.99,277.45,284.76,277.06,686269.0
2024-08-19,277.26,272.83,277.26,272.64,543377.0
2024-08-20,274.18,269.37,274.75,268.4,497856.0
2024-08-21,268.4,267.83,271.48,267.63,408566.0
2024-08-22,268.4,261.28,269.75,260.51,628548.0
2024-08-23,260.9,261.67,263.79,259.55,380219.0
2024-08-26,262.05,263.4,268.02,261.86,529781.0
2024-08-27,263.98,268.02,274.37,257.82,1182387.0
2024-08-28,263.59,266.29,269.94,259.74,880040.0
2024-08-29,265.52,274.37,278.22,264.56,1252032.0
2024-08-30,271.68,279.18,283.41,270.52,1473592.0
2024-09-02,276.29,267.25,280.14,267.25,1031474.0
2024-09-03,267.25,273.41,275.52,265.52,838967.0
2024-09-04,272.44,276.49,280.91,272.06,968834.0
2024-09-05,276.29,278.22,283.61,276.29,912878.0
2024-09-06,278.22,273.79,278.22,272.83,450701.0
2024-09-09,272.06,269.56,274.95,268.4,560562.0
2024-09-10,269.37,266.09,270.71,264.17,576793.0
2024-09-11,264.17,270.52,272.25,264.17,742788.0
2024-09-12,269.94,271.87,281.3,269.17,1084668.0
2024-09-13,271.87,266.29,274.37,266.29,528441.0
2024-09-18,266.09,262.82,267.25,261.09,558842.0
2024-09-19,264.36,269.75,273.41,260.71,849573.0
2024-09-20,269.17,259.74,269.17,258.01,1339026.0
2024-09-23,259.17,258.4,261.09,258.01,558584.0
2024-09-24,263.21,274.95,275.14,260.71,2308343.0
2024-09-25,278.99,277.83,284.76,277.26,1739525.0
2024-09-26,276.49,293.61,293.8,276.1,1785396.0
2024-09-27,298.23,320.55,321.32,298.04,2011263.0
2024-09-30,338.64,351.34,351.34,331.13,3959534.0
2024-10-08,385.21,384.44,385.21,360.0,4912179.0
2024-10-09,371.35,347.3,371.35,347.3,3333855.0
2024-10-10,341.14,339.6,353.65,332.48,2025098.0
2024-10-11,334.79,325.17,337.1,321.13,1605255.0
2024-10-14,328.06,335.75,339.02,323.82,1698001.0
2024-10-15,330.56,327.09,336.52,327.09,1187263.0
2024-10-16,322.28,319.97,325.17,317.66,1122728.0
2024-10-17,320.36,313.82,323.25,313.43,1082216.0
2024-10-18,312.66,329.98,331.71,310.74,1816296.0
2024-10-21,332.48,350.38,359.81,332.48,2982512.0
2024-10-22,346.34,367.12,374.82,338.83,3415573.0
2024-10-23,367.12,390.21,402.52,358.65,4956261.0
2024-10-24,392.52,371.35,393.1,370.2,2822279.0
2024-10-25,371.35,407.14,407.14,371.16,4809354.0
2024-10-28,415.22,399.83,415.22,391.17,4251654.0
2024-10-29,407.91,383.67,420.42,382.13,3643362.0
2024-10-30,379.05,383.86,395.41,376.16,2068691.0
2024-10-31,394.44,393.29,400.22,386.75,3051038.0
2024-11-01,391.17,379.24,394.44,377.12,2139439.0
2024-11-04,379.24,384.05,387.13,377.7,1332710.0
2024-11-05,382.9,391.17,394.25,379.05,1707408.0
2024-11-06,391.17,383.09,397.71,380.59,2150696.0
2024-11-07,373.47,382.51,382.7,367.31,2047551.0
2024-11-08,383.86,383.47,393.48,381.17,1739102.0
2024-11-11,380.59,398.68,401.76,379.63,2400596.0
2024-11-12,399.64,400.22,420.81,396.56,2921409.0
2024-11-13,394.44,399.83,401.76,392.13,1544078.0
2024-11-14,404.06,382.7,404.83,382.13,1419299.0
2024-11-15,382.7,369.81,386.36,369.43,1421013.0
2024-11-18,369.24,363.85,374.43,361.92,1087823.0
2024-11-19,366.35,372.12,373.85,357.69,980804.0
2024-11-20,372.31,371.35,373.47,366.54,745677.0
2024-11-21,378.66,371.54,381.94,368.47,964469.0
2024-11-22,369.43,355.0,370.77,354.23,1048358.0
2024-11-25,354.03,356.15,358.27,351.15,711744.0
2024-11-26,359.61,359.81,370.39,357.88,937228.0
2024-11-27,360.77,366.54,367.31,357.3,754879.0
2024-11-28,363.65,365.0,374.43,362.5,688243.0
2024-11-29,365.58,369.43,372.12,363.27,810694.0
2024-12-02,363.27,368.08,368.47,355.38,1022824.0
2024-12-03,370.39,369.04,373.08,364.62,774523.0
2024-12-04,366.73,358.46,369.43,357.88,841096.0
2024-12-05,355.57,358.65,359.81,355.57,521150.0
2024-12-06,358.84,356.92,359.04,347.88,1070963.0
2024-12-09,357.11,352.69,357.88,351.15,712009.0
2024-12-10,362.89,352.49,364.42,351.34,935928.0
2024-12-11,351.15,353.84,355.57,350.76,555535.0
2024-12-12,351.53,355.57,357.3,350.57,617914.0
2024-12-13,353.84,340.95,353.84,340.76,1262503.0
2024-12-16,342.3,337.87,343.64,335.56,743620.0
2024-12-17,335.75,334.41,337.68,332.87,665760.0
2024-12-18,336.52,333.44,337.29,332.48,485289.0
2024-12-19,329.02,333.25,335.56,326.13,649769.0
2024-12-20,333.44,327.86,334.6,327.29,752484.0
2024-12-23,327.29,325.94,332.87,325.17,829532.0
2024-12-24,325.55,328.83,332.67,325.17,802712.0
2024-12-25,333.83,328.25,334.6,327.29,555859.0
2024-12-26,329.4,324.98,329.4,323.82,582441.0
2024-12-27,325.75,324.21,327.48,322.28,610831.0
2024-12-30,324.59,325.94,326.52,321.71,572914.0
2024-12-31,325.17,315.74,329.02,315.55,871134.0
2025-01-02,315.55,310.35,317.47,307.85,828253.0
2025-01-03,310.35,302.08,312.85,301.5,722007.0
2025-01-06,302.08,305.35,307.47,300.35,648292.0
2025-01-07,303.04,306.7,307.27,302.46,466371.0
2025-01-08,306.7,303.81,307.47,298.42,600621.0
2025-01-09,302.08,301.69,305.35,300.73,507011.0
2025-01-10,301.12,291.69,302.08,291.69,639163.0
2025-01-13,289.57,294.96,296.69,288.42,532879.0
2025-01-14,296.31,304.2,304.96,294.38,673008.0
2025-01-15,303.23,307.08,316.51,299.77,1109179.0
2025-01-16,305.93,309.78,313.62,305.35,723885.0
2025-01-17,305.73,305.16,314.2,303.81,747099.0
2025-01-20,306.31,304.77,308.81,304.58,502214.0
2025-01-21,305.93,298.23,306.7,296.69,663244.0
2025-01-22,297.27,294.57,297.46,291.3,541160.0
2025-01-23,295.92,293.03,300.92,292.84,685033.0
2025-01-24,292.46,301.31,302.85,291.69,872513.0
2025-01-27,301.31,300.15,307.66,298.23,636604.0
2025-02-05,302.27,303.62,307.47,299.38,644033.0
2025-02-06,302.27,310.35,310.55,298.42,820770.0
2025-02-07,310.55,325.75,331.9,309.78,1985331.0
2025-02-10,327.09,321.9,327.09,317.09,1211385.0
2025-02-11,322.86,315.16,324.02,313.24,981806.0
2025-02-12,315.55,318.43,318.43,312.85,802595.0
2025-02-13,317.47,315.93,319.59,315.55,702440.0
2025-02-14,315.74,317.66,321.71,315.16,631708.0
2025-02-17,315.74,322.09,324.4,315.74,1019101.0
2025-02-18,322.48,318.05,328.25,317.28,1140964.0
2025-02-19,315.55,328.06,334.02,315.16,1477535.0
2025-02-20,327.86,322.09,327.86,320.74,875437.0
2025-02-21,323.05,324.21,326.13,320.55,748501.0
2025-02-24,324.21,328.25,330.37,322.28,975912.0
2025-02-25,325.75,329.98,334.79,324.4,1283760.0
2025-02-26,333.44,348.84,349.99,332.1,2507746.0
2025-02-27,349.99,342.49,350.18,337.48,1502630.0
2025-02-28,342.49,334.98,346.34,333.64,1129931.0
2025-03-03,334.79,340.76,346.34,334.79,1284771.0
2025-03-04,339.6,348.84,349.99,336.72,1419206.0
2025-03-05,347.68,341.72,347.68,338.25,1033170.0
2025-03-06,343.83,343.07,345.57,338.83,922565.0
2025-03-07,343.07,347.3,351.15,337.68,1487507.0
2025-03-10,348.45,344.8,351.15,341.91,899868.0
2025-03-11,340.56,346.91,346.91,336.72,850214.0
2025-03-12,346.34,341.14,348.07,340.56,656330.0
2025-03-13,342.49,336.91,343.07,335.18,616051.0
2025-03-14,338.45,350.57,353.07,337.29,1886004.0
2025-03-17,354.03,353.46,359.61,351.15,1059270.0
2025-03-18,353.46,357.88,359.23,352.69,871548.0
2025-03-19,357.11,353.26,357.11,351.72,671857.0
2025-03-20,352.11,348.84,353.84,347.68,646356.0
2025-03-21,349.22,341.72,350.76,341.53,809685.0
2025-03-24,342.1,341.53,344.99,337.68,676386.0
2025-03-25,342.49,343.83,349.61,340.37,670000.0
2025-03-26,342.49,347.49,353.07,341.14,771096.0
2025-03-27,345.76,341.33,346.91,340.76,583444.0
2025-03-28,340.76,338.06,345.37,337.87,481766.0
2025-03-31,337.1,318.43,337.29,317.47,1379344.0
2025-04-01,318.43,322.09,325.36,315.74,664933.0
2025-04-02,321.13,320.55,323.82,319.78,447381.0
2025-04-03,314.59,316.7,323.05,312.85,512428.0
2025-04-07,302.08,286.3,302.08,286.3,1536996.0
2025-04-08,290.34,292.84,295.34,287.65,1206513.0
2025-04-09,289.38,296.5,296.5,283.03,1008112.0
2025-04-10,307.66,302.66,308.43,300.35,827022.0
2025-04-11,301.69,298.23,301.69,296.88,790303.0
2025-04-14,300.92,300.15,304.96,300.15,661354.0
