date,value
2020-03-08,3698.47
2020-03-13,3423.55
2020-03-18,3154.65
2020-03-23,2960.94
2020-03-28,3162.47
2020-04-02,3146.23
2020-04-07,3171.49
2020-04-12,3232.85
2020-04-17,3290.6
2020-04-22,3260.53
2020-04-27,3253.31
2020-05-02,3294.82
2020-05-07,3254.51
2020-05-12,3549.28
2020-05-17,3484.91
2020-05-22,3345.95
2020-05-27,3383.25
2020-06-01,3487.32
2020-06-06,3619.67
2020-06-11,3544.47
2020-06-16,3479.5
2020-06-21,3539.66
2020-06-26,3442.2
2020-07-01,3453.63
2020-07-06,3685.24
2020-07-11,3548.68
2020-07-16,3368.21
2020-07-21,3543.87
2020-07-26,3438.59
2020-07-31,3423.55
2020-08-05,3419.94
2020-08-10,3386.86
2020-08-15,3383.85
2020-08-20,3256.32
2020-08-25,3265.94
2020-08-30,3311.06
2020-09-04,3298.43
2020-09-09,3278.57
2020-09-14,3325.5
2020-09-19,3347.75
2020-09-24,3268.35
2020-09-29,3191.95
2020-10-04,3206.38
2020-10-09,3293.61
2020-10-14,3465.06
2020-10-19,3444.01
2020-10-24,3508.37
2020-10-29,3466.87
2020-11-03,3611.24
2020-11-08,3993.24
2020-11-13,3986.02
2020-11-18,4011.89
2020-11-23,4105.74
2020-11-28,4010.09
2020-12-03,4120.78
2020-12-08,3949.93
2020-12-13,3838.04
2020-12-18,3691.85
2020-12-23,3618.46
2020-12-28,3645.53
2021-01-02,3726.14
2021-01-07,3892.18
2021-01-12,3829.61
2021-01-17,3813.97
2021-01-22,3623.27
2021-01-27,3573.95
2021-02-01,3394.68
2021-02-06,3545.67
2021-02-11,3638.92
2021-02-16,3638.92
2021-02-21,3671.4
2021-02-26,3549.28
2021-03-03,3621.47
2021-03-08,3406.11
2021-03-13,3519.2
2021-03-18,3759.83
2021-03-23,3694.26
2021-03-28,3706.89
2021-04-02,3756.22
2021-04-07,3710.5
2021-04-12,3621.47
2021-04-17,3662.38
2021-04-22,3555.9
2021-04-27,3487.92
2021-05-02,3604.02
2021-05-07,3582.97
2021-05-12,3554.09
2021-05-17,3506.57
2021-05-22,3459.05
2021-05-27,3491.53
2021-06-01,3386.86
2021-06-06,3367.61
2021-06-11,3285.79
2021-06-16,3319.48
2021-06-21,3074.64
