date,value
2019-03-19,2935.93
2019-03-24,3004.99
2019-03-29,3002.57
2019-04-03,3169.78
2019-04-08,3066.79
2019-04-13,2940.77
2019-04-18,2941.99
2019-04-23,2902.0
2019-04-28,2858.38
2019-05-03,2791.74
2019-05-08,2456.1
2019-05-13,2428.23
2019-05-18,2379.76
2019-05-23,2429.44
2019-05-28,2494.87
2019-06-02,2439.13
2019-06-07,2431.86
2019-06-12,2521.53
2019-06-17,2511.84
2019-06-22,2868.07
2019-06-27,2898.36
2019-07-02,2926.23
2019-07-07,2852.32
2019-07-12,2831.72
2019-07-17,2797.79
2019-07-22,2762.66
2019-07-27,2834.14
2019-08-01,2777.2
2019-08-06,2526.38
2019-08-11,2519.11
2019-08-16,2584.54
2019-08-21,2743.27
2019-08-26,2692.38
2019-08-31,2704.49
2019-09-05,2887.46
2019-09-10,2932.29
2019-09-15,2994.09
2019-09-20,2828.09
2019-09-25,2769.93
2019-09-30,2723.88
2019-10-05,2723.88
2019-10-10,2712.98
2019-10-15,2749.33
2019-10-20,2665.72
2019-10-25,2672.99
2019-10-30,2649.97
2019-11-04,2697.22
2019-11-09,2716.61
2019-11-14,2653.6
2019-11-19,2683.9
2019-11-24,2603.92
2019-11-29,2594.23
2019-12-04,2637.85
2019-12-09,2696.01
2019-12-14,2786.89
2019-12-19,2877.77
2019-12-24,2808.7
2019-12-29,2826.87
2020-01-03,3075.27
2020-01-08,3021.96
2020-01-13,3146.76
2020-01-18,3072.85
2020-01-23,2895.94
2020-01-28,2895.94
2020-02-02,2895.94
2020-02-07,2731.15
2020-02-12,2774.77
2020-02-17,2929.87
2020-02-22,3051.04
2020-02-27,3001.36
2020-03-03,2996.51
2020-03-08,3042.56
2020-03-13,3094.67
2020-03-18,2873.62
2020-03-23,2829.67
2020-03-28,2917.57
2020-04-02,2899.48
2020-04-07,2918.87
2020-04-12,2907.23
2020-04-17,3022.28
2020-04-22,2997.72
2020-04-27,2951.18
2020-05-02,3063.65
2020-05-07,3026.16
2020-05-12,3054.6
2020-05-17,3030.04
2020-05-22,2882.67
2020-05-27,2881.38
2020-06-01,2991.26
2020-06-06,2952.48
2020-06-11,2946.01
2020-06-16,2955.06
2020-06-21,3083.04
2020-06-26,3134.74
2020-07-01,3195.5
2020-07-06,4077.11
2020-07-11,4106.84
2020-07-16,3790.13
2020-07-21,3920.69
2020-07-26,3684.13
2020-07-31,3872.86
2020-08-05,3866.4
2020-08-10,4292.98
2020-08-15,4055.13
2020-08-20,4133.98
2020-08-25,4095.2
2020-08-30,4135.28
2020-09-04,4012.47
2020-09-09,3889.67
2020-09-14,3884.5
2020-09-19,3994.37
2020-09-24,3871.57
2020-09-29,3911.64
2020-10-04,3881.91
2020-10-09,3955.59
2020-10-14,4000.84
2020-10-19,3991.79
2020-10-24,3890.96
2020-10-29,3828.91
2020-11-03,3713.86
2020-11-08,3779.79
2020-11-13,3711.28
2020-11-18,3768.16
2020-11-23,3865.11
2020-11-28,3875.45
2020-12-03,3994.37
2020-12-08,3879.33
2020-12-13,3716.45
2020-12-18,3724.2
2020-12-23,3645.35
2020-12-28,3616.91
2021-01-02,3800.47
2021-01-07,3845.72
2021-01-12,4140.45
2021-01-17,3901.3
2021-01-22,3920.69
2021-01-27,3711.28
2021-02-01,3658.28
2021-02-06,3492.81
2021-02-11,3602.69
2021-02-16,3602.69
2021-02-21,3699.64
2021-02-26,3522.55
2021-03-03,3279.52
2021-03-08,3172.23
2021-03-13,3073.99
2021-03-18,3044.26
2021-03-23,3110.18
2021-03-28,3099.84
2021-04-02,3119.23
2021-04-07,3108.89
2021-04-12,3011.94
2021-04-17,3059.77
2021-04-22,3035.21
2021-04-27,2940.84
2021-05-02,3083.04
2021-05-07,3030.04
2021-05-12,3094.67
2021-05-17,3217.47
2021-05-22,3181.28
2021-05-27,3350.62
2021-06-01,3331.23
2021-06-06,3301.5
2021-06-11,3223.94
2021-06-16,3186.45
2021-06-21,3167.06
2021-06-26,3297.62
2021-07-01,3189.04
2021-07-06,3061.06
2021-07-11,3039.09
2021-07-16,3080.45
2021-07-21,3079.16
2021-07-26,3037.79
2021-07-31,2920.16
2021-08-05,2956.35
2021-08-10,3072.69
2021-08-15,3115.35
2021-08-20,3133.45
2021-08-25,3221.35
2021-08-30,3146.38
2021-09-04,3437.23
2021-09-09,3455.33
2021-09-14,3423.01
2021-09-19,3354.5
2021-09-24,3366.13
2021-09-29,3310.55
2021-10-04,3267.89
2021-10-09,3328.64
2021-10-14,3200.67
2021-10-19,3238.16
2021-10-24,3291.16
2021-10-29,3345.45
2021-11-03,3282.11
2021-11-08,3291.16
2021-11-13,3275.65
2021-11-18,3112.77
2021-11-23,3129.57
2021-11-28,3092.08
2021-12-03,3203.26
2021-12-08,3424.3
2021-12-13,3447.57
2021-12-18,3398.45
2021-12-23,3351.91
2021-12-28,3367.43
2022-01-02,3413.96
2022-01-07,3324.77
2022-01-12,3382.94
2022-01-17,3318.3
2022-01-22,3322.18
2022-01-27,3496.63
2022-02-01,3561.78
2022-02-06,3561.78
2022-02-11,3719.6
2022-02-16,3553.1
2022-02-21,3550.2
2022-02-26,3376.46
2022-03-03,3359.08
2022-03-08,3127.14
2022-03-13,3097.49
2022-03-18,3179.01
2022-03-23,3088.6
2022-03-28,3032.28
2022-04-02,3130.1
2022-04-07,3064.89
2022-04-12,3127.14
2022-04-17,3094.53
2022-04-22,2946.32
2022-04-27,2787.74
2022-05-02,2918.17
2022-05-07,2786.26
2022-05-12,2829.24
2022-05-17,2863.33
2022-05-22,2927.06
2022-05-27,2906.31
2022-06-01,2906.31
2022-06-06,2958.18
2022-06-11,3081.19
2022-06-16,3085.64
2022-06-21,3113.8
2022-06-26,3205.68
2022-07-01,3162.7
2022-07-06,3100.46
2022-07-11,2993.75
2022-07-16,2900.38
2022-07-21,2930.02
2022-07-26,2938.91
2022-07-31,2904.83
2022-08-05,2860.37
2022-08-10,2887.04
2022-08-15,2956.7
2022-08-20,2961.15
2022-08-25,2981.89
2022-08-30,2852.96
2022-09-04,2851.47
2022-09-09,2931.5
2022-09-14,2901.86
2022-09-19,2729.94
2022-09-24,2721.05
2022-09-29,2578.78
2022-10-04,2581.74
2022-10-09,2581.74
2022-10-14,2678.07
2022-10-19,2682.52
2022-10-24,2632.13
2022-10-29,2552.1
2022-11-03,2627.68
2022-11-08,2709.2
2022-11-13,2809.98
2022-11-18,2838.13
2022-11-23,2848.51
2022-11-28,2817.39
2022-12-03,2938.91
2022-12-08,3039.69
2022-12-13,3008.57
2022-12-18,3024.87
2022-12-23,2932.99
2022-12-28,2971.52
2023-01-02,2950.77
2023-01-07,3024.87
2023-01-12,3032.28
2023-01-17,3205.68
2023-01-22,3211.61
2023-01-27,3211.61
2023-02-01,3273.86
2023-02-06,3090.08
2023-02-11,3106.39
2023-02-16,3048.59
2023-02-21,3125.65
2023-02-26,3051.55
2023-03-03,3137.51
2023-03-08,3017.46
2023-03-13,2983.38
2023-03-18,2987.82
2023-03-23,3036.73
2023-03-28,3021.91
2023-04-02,3035.25
2023-04-07,3137.51
2023-04-12,3162.7
2023-04-17,3227.92
2023-04-22,3084.16
2023-04-27,3116.76
2023-05-02,3115.28
2023-05-07,3250.15
2023-05-12,3186.42
2023-05-17,3210.13
2023-05-22,3156.78
2023-05-27,3018.95
2023-06-01,2978.93
2023-06-06,2938.91
2023-06-11,2990.79
2023-06-16,3021.91
2023-06-21,2941.88
2023-06-26,2858.88
2023-07-01,2931.5
2023-07-06,2971.52
2023-07-11,2999.68
2023-07-16,3038.21
2023-07-21,3017.46
2023-07-26,3227.92
2023-07-31,3571.75
2023-08-05,3660.68
2023-08-10,3734.78
2023-08-15,3573.23
2023-08-20,3552.49
2023-08-25,3472.45
2023-08-30,3343.52
2023-09-04,3345.0
2023-09-09,3297.57
2023-09-14,3303.5
2023-09-19,3263.48
2023-09-24,3350.93
2023-09-29,3210.13
2023-10-04,3210.13
2023-10-09,3213.09
2023-10-14,3189.38
2023-10-19,3195.31
2023-10-24,3204.2
2023-10-29,3264.97
2023-11-03,3239.77
2023-11-08,3346.48
2023-11-13,3303.5
2023-11-18,3337.59
2023-11-23,3296.09
2023-11-28,3202.72
2023-12-03,3195.31
2023-12-08,3104.9
2023-12-13,3069.34
2023-12-18,3029.32
2023-12-23,3005.61
2023-12-28,3018.95
2024-01-02,2974.48
2024-01-07,2932.99
2024-01-12,2892.97
2024-01-17,2848.51
2024-01-22,2835.17
2024-01-27,3087.12
2024-02-01,3029.32
2024-02-06,3133.06
2024-02-11,3149.37
2024-02-16,3149.37
2024-02-21,3168.63
2024-02-26,3162.7
2024-03-02,3159.74
2024-03-07,3084.16
2024-03-12,3171.6
2024-03-17,3093.05
2024-03-22,3038.21
2024-03-27,2867.78
2024-04-01,2876.67
2024-04-06,2839.62
2024-04-11,2718.09
2024-04-16,2612.86
2024-04-21,2686.97
2024-04-26,2839.62
2024-05-01,2817.39
2024-05-06,2847.03
2024-05-11,2824.8
2024-05-16,2783.3
2024-05-21,2851.47
2024-05-26,2755.14
2024-05-31,2759.59
2024-06-05,2747.73
2024-06-10,2724.02
2024-06-15,2761.07
2024-06-20,2724.02
2024-06-25,2685.48
2024-06-30,2701.79
2024-07-05,2639.54
2024-07-10,2692.89
2024-07-15,2735.87
2024-07-20,2873.7
2024-07-25,2818.87
2024-07-30,2804.05
2024-08-04,2847.03
2024-08-09,2799.6
2024-08-14,2793.67
2024-08-19,2821.83
2024-08-24,2830.72
2024-08-29,2784.78
2024-09-03,2833.69
2024-09-08,2824.8
2024-09-13,2804.05
2024-09-18,2807.01
2024-09-23,2861.85
2024-09-28,3665.12
2024-10-03,4031.19
2024-10-08,4434.31
2024-10-13,4174.95
2024-10-18,4136.41
2024-10-23,4086.02
2024-10-28,4074.17
2024-11-02,4142.34
2024-11-07,5067.14
2024-11-12,5028.61
2024-11-17,4613.64
2024-11-22,4495.07
2024-11-27,4487.66
2024-12-02,4634.38
2024-12-07,4629.94
2024-12-12,4692.19
2024-12-17,4480.25
2024-12-22,4496.55
2024-12-27,4478.77
2025-01-01,4323.15
2025-01-06,4010.44
2025-01-11,3921.52
2025-01-16,4038.6
2025-01-21,4063.79
2025-01-26,4081.58
2025-01-31,3991.17
2025-02-05,3994.14
2025-02-10,4171.98
2025-02-15,4185.32
2025-02-20,4133.45
2025-02-25,4124.56
2025-03-02,4050.46
2025-03-07,4087.51
2025-03-12,4046.01
2025-03-17,4129.0
2025-03-22,4014.89
2025-03-27,3986.73
2025-04-01,3918.55
2025-04-06,3918.55
2025-04-11,3758.49
2025-04-16,3727.37
2025-04-21,3739.22
2025-04-26,3734.78
2025-05-01,3716.99
2025-05-06,3780.72
2025-05-11,3786.65
2025-05-16,3884.47
2025-05-21,3859.27
2025-05-26,3797.02
2025-05-31,3782.2
2025-06-05,3880.02
2025-06-10,3845.93
2025-06-15,3897.8
2025-06-20,3835.56
2025-06-25,4154.2
2025-06-30,4093.44
2025-07-05,4099.36
2025-07-10,4183.84
2025-07-15,4185.32
2025-07-20,4200.14
2025-07-25,4401.7
2025-07-30,4413.56
2025-08-04,4284.62
2025-08-09,4280.17
2025-08-14,4394.29
2025-08-19,4597.33
2025-08-24,4772.22
2025-08-29,4665.51
2025-09-03,4415.04
2025-09-08,4364.65
2025-09-13,4413.56
2025-09-18,4201.63
2025-09-23,4223.86
2025-09-28,4256.46
2025-10-03,4431.34
2025-10-08,4431.34
2025-10-13,4327.6
2025-10-18,4311.3
2025-10-23,4375.03
2025-10-28,4446.16
2025-11-02,4354.28
2025-11-07,4297.96
2025-11-12,4283.14
2025-11-17,4192.73
2025-11-22,4046.01
2025-11-27,4087.51
2025-12-02,4056.38
2025-12-07,4129.0
2025-12-12,4210.52
2025-12-17,4293.51
2025-12-22,4246.09
2025-12-27,4312.78
2026-01-01,4254.98
2026-01-06,4474.32
2026-01-11,4234.23
2026-01-16,4161.61
2026-01-21,4140.86
2026-01-26,4160.13
2026-01-31,4161.61
2026-02-05,4192.73
2026-02-10,4163.09
2026-02-15,4093.44
2026-02-20,4093.44
2026-02-25,4111.22
2026-03-02,4011.92
2026-03-07,3917.07
2026-03-12,3842.97
2026-03-17,3840.0
2026-03-22,3749.6
2026-03-27,3595.46
2026-04-01,3632.52
2026-04-06,3553.97
2026-04-11,3838.52
2026-04-16,3899.29
2026-04-21,3897.8
2026-04-26,3887.43
2026-05-01,4034.15
2026-05-06,4074.17
2026-05-11,4050.46
2026-05-16,3905.21
2026-05-21,3885.95
2026-05-26,3884.47
2026-05-31,3860.75
2026-06-05,3804.43
2026-06-10,3802.95
2026-06-15,3980.8
2026-06-20,3936.34
2026-06-25,4294.99
2026-06-30,4257.94
2026-07-05,4290.55
2026-07-10,4209.04
2026-07-15,4238.68
2026-07-20,4191.25
2026-07-25,4142.34
2026-07-30,4222.37
2026-08-04,4149.75
2026-08-09,4366.98
2026-08-14,4266.99
2026-08-19,4241.99
2026-08-24,4260.74
2026-08-29,4363.86
2026-09-03,4352.92
2026-09-08,4271.68
2026-09-13,4206.05
2026-09-18,4146.68
