date,open,close,high,low,amount
2021-08-02,276.0,291.18,291.18,273.3,622259.03
2021-08-03,299.0,280.08,299.0,275.01,489348.53
2021-08-04,283.01,308.09,308.09,282.0,534306.39
2021-08-05,301.0,299.46,306.25,294.87,368822.91
2021-08-06,313.0,303.48,317.3,298.5,453626.27
2021-08-09,295.0,293.55,297.4,283.0,341620.79
2021-08-10,293.56,292.0,302.31,282.0,331035.16
2021-08-11,289.0,294.99,298.83,286.16,263993.95
2021-08-12,293.0,308.98,313.38,289.37,382778.98
2021-08-13,303.0,300.02,312.5,297.99,246906.46
2021-08-16,297.0,285.4,297.0,285.0,305067.01
2021-08-17,283.45,280.31,290.5,278.0,272058.4
2021-08-18,285.41,283.66,288.09,278.19,221723.02
2021-08-19,283.66,293.72,298.68,278.57,361671.79
2021-08-20,289.0,285.09,293.6,282.0,247173.2
2021-08-23,281.5,289.8,294.44,275.55,295826.87
2021-08-24,292.79,298.25,302.0,290.05,274399.06
2021-08-25,297.8,296.2,299.8,291.0,179145.38
2021-08-26,297.0,282.5,298.77,282.5,263681.59
2021-08-27,280.99,288.15,296.03,280.0,262889.3
2021-08-30,277.44,281.97,288.0,273.96,419092.34
2021-08-31,286.88,277.0,286.88,266.55,329668.34
2021-09-01,277.0,266.3,277.97,257.6,287674.22
2021-09-02,267.01,267.0,271.99,262.7,165244.43
2021-09-03,267.01,254.11,271.0,250.4,287964.13
2021-09-06,259.99,277.6,279.0,259.0,397788.81
2021-09-07,277.6,275.95,281.11,273.27,207633.53
2021-09-08,277.9,269.59,279.28,268.61,182578.06
2021-09-09,272.0,271.71,279.58,265.8,216256.41
2021-09-10,271.71,265.61,272.53,262.64,238757.36
2021-09-13,268.33,261.36,271.98,259.18,213491.79
2021-09-14,261.39,269.23,276.0,257.06,354690.0
2021-09-15,267.89,261.15,270.0,260.0,218809.11
2021-09-16,261.15,251.0,264.77,250.53,220809.71
2021-09-17,253.0,255.12,257.0,250.49,139421.07
2021-09-22,248.0,247.2,251.44,244.03,163412.86
2021-09-23,253.83,249.92,257.52,248.88,149784.18
2021-09-24,250.96,251.77,257.5,247.0,158267.0
2021-09-27,254.0,252.5,257.49,246.8,179990.94
2021-09-28,251.9,246.86,253.82,246.29,162444.38
2021-09-29,243.0,236.0,244.88,235.0,245554.81
2021-09-30,238.2,249.51,249.7,237.2,225038.01
2021-10-08,257.98,253.0,259.98,250.0,194103.95
2021-10-11,253.1,255.75,263.1,248.0,211972.73
2021-10-12,255.0,257.01,262.9,253.01,211651.34
2021-10-13,257.01,271.2,273.6,254.33,321978.1
2021-10-14,271.0,272.94,275.99,268.14,177799.32
2021-10-15,275.0,283.33,287.5,271.0,287845.05
2021-10-18,284.25,285.92,288.63,280.04,216213.78
2021-10-19,288.0,284.79,294.91,284.0,193857.85
2021-10-20,286.0,290.6,295.0,285.24,217045.09
2021-10-21,291.0,287.01,292.6,284.01,180625.75
2021-10-22,292.2,300.0,301.0,289.0,336548.68
2021-10-25,303.11,317.35,318.65,302.23,335189.76
2021-10-26,330.5,319.01,333.33,317.76,313244.34
2021-10-27,313.0,321.74,326.73,311.28,219067.77
2021-10-28,319.61,307.98,323.8,305.4,298267.14
2021-10-29,305.13,311.31,313.76,293.77,347159.58
2021-11-01,301.41,302.0,308.41,293.82,284785.87
2021-11-02,310.0,313.88,319.8,307.64,290087.4
2021-11-03,313.13,303.01,313.85,299.86,197248.14
2021-11-04,311.13,325.0,329.0,309.03,349964.34
2021-11-05,324.0,314.0,327.0,313.01,194183.26
2021-11-08,308.09,315.0,319.61,307.0,169849.47
2021-11-09,315.05,320.69,329.97,315.05,203305.04
2021-11-10,314.0,310.26,315.6,301.58,274878.5
2021-11-11,313.0,311.99,316.99,308.05,138851.5
2021-11-12,315.8,306.78,316.74,305.5,148883.82
2021-11-15,306.78,294.94,306.78,290.44,225372.24
2021-11-16,294.0,293.51,297.69,288.0,151808.48
2021-11-17,300.0,296.85,303.24,294.0,163377.75
2021-11-18,294.8,295.4,298.88,290.0,129097.22
2021-11-19,295.72,296.82,300.0,288.0,175158.64
2021-11-22,298.4,311.0,311.51,298.2,287020.45
2021-11-23,307.88,308.48,309.73,303.98,150362.57
2021-11-24,305.43,303.2,309.6,301.0,141938.17
2021-11-25,303.2,298.0,304.49,291.3,170971.44
2021-11-26,295.0,297.66,304.77,294.05,122493.93
2021-11-29,291.8,304.46,307.07,289.93,200156.75
2021-11-30,307.0,304.7,308.0,303.0,131788.26
2021-12-01,305.2,305.32,307.5,300.38,108278.64
2021-12-02,305.0,308.8,314.06,303.1,180072.11
2021-12-03,306.99,306.9,309.8,298.86,210327.15
2021-12-06,301.0,301.75,311.51,300.86,178800.86
2021-12-07,306.01,294.8,306.35,291.08,227678.6
2021-12-08,296.01,300.79,301.0,294.5,154381.76
2021-12-09,300.0,299.5,300.63,297.03,112957.11
2021-12-10,295.99,301.42,302.03,292.8,144872.73
2021-12-13,302.99,298.4,303.0,298.0,142941.24
2021-12-14,295.5,293.4,297.07,291.69,157111.28
2021-12-15,293.41,293.35,295.5,291.71,98150.36
2021-12-16,293.0,286.2,293.49,279.0,278665.16
2021-12-17,284.0,278.98,285.88,278.61,151118.15
2021-12-20,279.23,270.5,281.47,268.28,217845.03
2021-12-21,270.5,276.21,276.78,269.41,149653.05
2021-12-22,280.01,279.22,285.18,277.01,144442.3
2021-12-23,282.03,279.99,284.9,277.16,123021.34
2021-12-24,281.98,270.0,282.0,264.96,209968.81
2021-12-27,269.0,267.03,271.54,266.0,107189.95
2021-12-28,268.15,270.85,271.0,266.21,118542.84
2021-12-29,272.15,269.0,272.22,263.0,141603.04
2021-12-30,268.0,267.13,272.98,266.0,117326.73
2021-12-31,273.0,268.12,274.19,267.0,116291.97
2022-01-04,276.0,271.0,279.45,265.22,244660.89
2022-01-05,264.55,253.26,266.48,251.72,301708.91
2022-01-06,250.0,250.02,254.53,247.89,175907.84
2022-01-07,251.8,246.5,252.96,245.0,161933.55
2022-01-10,245.0,246.3,249.47,239.03,162141.82
2022-01-11,246.28,239.09,246.28,237.8,212441.47
2022-01-12,246.0,256.0,256.0,244.31,323602.24
2022-01-13,257.74,255.31,258.56,248.61,217103.9
2022-01-14,250.8,253.14,257.3,250.0,149548.15
2022-01-17,253.02,266.49,267.49,253.02,241144.66
2022-01-18,266.41,266.08,268.96,262.3,125054.43
2022-01-19,265.95,252.97,267.88,250.31,231881.8
2022-01-20,252.1,251.07,253.71,247.0,149986.47
2022-01-21,251.08,250.4,255.74,246.33,112394.32
2022-01-24,246.08,251.4,252.88,244.27,108376.86
2022-01-25,248.0,240.31,251.0,240.0,172772.23
2022-01-26,245.0,249.49,251.38,242.31,174445.84
2022-01-27,247.0,241.27,249.3,241.0,132649.63
2022-01-28,239.98,226.8,242.0,219.76,324373.11
2022-02-07,240.79,244.4,249.28,238.01,251124.53
2022-02-08,243.0,236.97,243.0,230.64,199039.53
2022-02-09,239.05,245.18,246.4,235.03,199928.64
2022-02-10,246.77,240.12,248.0,238.1,146284.6
2022-02-11,236.05,230.19,240.12,228.5,199439.26
2022-02-14,230.2,231.98,235.0,225.0,133199.49
2022-02-15,232.18,238.31,239.96,232.18,158524.28
2022-02-16,242.0,240.6,244.99,240.39,128724.91
2022-02-17,242.24,245.41,248.74,239.0,191063.86
2022-02-18,241.0,242.96,245.39,240.0,99104.66
2022-02-21,241.0,241.89,245.8,239.64,109538.04
2022-02-22,239.0,237.45,239.0,234.3,125452.11
2022-02-23,241.9,252.0,252.52,239.01,291148.9
2022-02-24,248.11,244.86,251.78,241.58,238219.88
2022-02-25,249.9,247.84,252.38,247.83,146013.53
2022-02-28,246.9,249.6,250.19,246.0,118290.9
2022-03-01,255.0,251.78,256.61,249.25,176519.58
2022-03-02,249.0,248.6,249.36,243.96,121242.47
2022-03-03,249.52,245.21,250.86,244.0,99633.4
2022-03-04,237.31,233.8,241.86,230.0,291706.34
2022-03-07,226.89,223.61,227.69,220.02,236129.2
2022-03-08,221.08,216.19,225.49,210.0,291499.34
2022-03-09,217.0,223.59,223.6,210.0,251135.22
2022-03-10,232.91,229.1,233.43,229.0,248342.83
2022-03-11,222.0,229.85,231.79,220.02,186116.04
2022-03-14,225.0,219.0,225.0,219.0,150840.61
2022-03-15,211.13,212.8,222.0,209.43,198203.62
2022-03-16,221.0,229.43,230.0,214.2,333766.27
2022-03-17,240.38,234.9,240.88,234.66,315844.3
2022-03-18,234.9,234.5,238.87,232.05,150548.56
2022-03-21,240.0,245.38,248.87,238.17,279177.68
2022-03-22,245.0,244.8,247.4,242.02,115079.07
2022-03-23,250.0,247.17,251.0,246.27,148500.96
2022-03-24,243.7,247.08,250.0,242.4,113681.27
2022-03-25,247.1,235.31,248.96,234.01,208023.73
2022-03-28,234.9,230.4,234.9,228.88,143103.54
2022-03-29,232.92,231.0,236.5,228.8,138587.31
2022-03-30,227.0,237.02,237.02,222.22,251259.96
2022-03-31,234.21,229.8,235.0,226.89,161731.43
2022-04-01,226.79,235.96,239.56,226.6,182948.0
2022-04-06,245.0,241.9,246.0,239.61,205293.0
2022-04-07,240.0,240.0,245.3,239.01,122700.0
2022-04-08,240.01,243.98,246.5,239.1,171719.0
2022-04-11,240.0,233.0,241.48,229.5,193070.0
2022-04-12,232.0,238.16,238.56,231.2,128889.0
2022-04-13,235.02,237.0,241.95,233.01,109673.0
2022-04-14,242.0,241.29,244.99,240.87,131638.0
2022-04-15,238.5,236.2,240.0,232.75,129239.0
2022-04-18,234.79,239.1,241.0,230.0,110592.0
2022-04-19,243.16,244.86,250.9,243.13,207782.0
2022-04-20,247.66,241.78,248.33,240.86,130781.0
2022-04-21,237.77,234.04,240.77,232.1,154049.0
2022-04-22,230.01,235.4,235.66,229.06,108162.0
2022-04-25,230.0,227.5,236.44,226.62,161889.0
2022-04-26,228.99,231.81,235.85,228.43,158176.0
2022-04-27,226.61,235.01,235.81,218.81,254342.0
2022-04-28,234.6,231.98,235.5,230.0,146372.0
2022-04-29,233.8,243.0,243.83,230.75,248163.0
2022-05-05,246.2,248.8,252.39,241.77,253259.0
2022-05-06,241.02,242.08,246.0,240.1,145489.0
2022-05-09,231.0,232.73,236.89,231.0,175116.0
2022-05-10,224.1,233.33,233.66,222.28,209697.0
2022-05-11,232.0,252.7,256.66,231.5,459526.0
2022-05-12,249.99,254.09,257.7,248.71,241156.0
2022-05-13,259.8,270.08,271.5,255.91,367121.0
2022-05-16,271.11,267.12,273.0,265.3,202369.0
2022-05-17,268.98,282.5,285.0,268.5,293489.0
2022-05-18,282.5,281.42,288.0,279.0,205303.0
2022-05-19,275.31,284.51,285.35,274.3,173637.0
2022-05-20,287.01,287.7,291.61,281.2,178683.0
2022-05-23,292.7,295.2,298.0,287.81,255588.0
2022-05-24,290.0,281.0,292.96,281.0,290497.0
2022-05-25,281.26,287.2,288.65,278.03,230858.0
2022-05-26,287.37,286.64,291.22,282.5,143095.0
2022-05-27,292.95,288.88,297.61,286.65,153187.0
2022-05-30,292.0,298.12,299.7,291.08,218524.0
2022-05-31,300.0,295.91,300.96,293.51,177011.0
2022-06-01,298.0,299.98,304.8,293.12,216912.0
2022-06-02,296.0,301.02,305.0,295.22,177728.0
2022-06-06,304.0,318.23,320.47,302.55,294757.0
2022-06-07,318.0,314.89,319.87,311.11,200221.0
2022-06-08,318.6,327.41,328.06,313.01,290513.0
2022-06-09,334.03,322.41,334.8,321.0,307542.0
2022-06-10,321.5,348.8,350.0,321.06,438249.0
2022-06-13,346.0,348.8,358.86,340.6,360681.0
2022-06-14,342.0,343.59,344.79,327.23,404789.0
2022-06-15,343.97,335.0,346.23,332.52,303948.0
2022-06-16,335.5,336.0,342.7,333.41,190172.0
2022-06-17,330.1,338.0,341.2,327.07,262148.0
2022-06-20,338.08,342.18,348.66,335.02,245416.0
2022-06-21,339.76,341.0,341.8,332.2,197827.0
2022-06-22,342.42,339.88,347.63,338.0,186788.0
2022-06-23,344.7,353.5,354.05,338.0,323142.0
2022-06-24,352.99,351.05,356.28,346.01,235984.0
2022-06-27,352.07,349.69,357.0,348.33,217155.0
2022-06-28,347.0,352.9,358.8,342.71,269635.0
2022-06-29,349.99,331.61,350.0,331.49,361146.0
2022-06-30,331.0,333.49,339.35,330.0,220145.0
2022-07-01,332.18,329.2,333.0,320.1,234113.0
2022-07-04,332.0,336.16,338.21,330.2,209512.0
2022-07-05,337.0,333.89,340.6,329.59,173757.0
2022-07-06,333.8,336.1,340.6,331.99,183434.0
2022-07-07,337.7,349.38,351.95,333.37,304649.0
2022-07-08,349.38,338.0,351.88,338.0,190478.0
2022-07-11,335.88,324.3,335.88,318.88,254317.0
2022-07-12,320.0,309.0,321.0,300.08,450515.0
2022-07-13,309.0,309.88,313.84,296.77,341067.0
2022-07-14,308.91,323.0,323.0,307.0,272489.0
2022-07-15,335.0,338.19,349.89,333.0,444508.0
2022-07-18,345.0,337.1,346.0,328.0,238912.0
2022-07-19,337.1,331.1,337.1,327.62,158180.0
2022-07-20,332.98,331.7,333.86,329.08,103263.0
2022-07-21,329.0,324.5,331.0,322.94,132003.0
2022-07-22,326.01,329.62,334.66,326.0,141774.0
2022-07-25,326.0,322.95,327.0,320.0,115017.0
2022-07-26,322.48,325.0,327.68,320.0,107656.0
2022-07-27,324.0,325.8,329.8,321.01,91056.0
2022-07-28,329.02,325.43,331.45,324.0,109065.0
2022-07-29,323.0,320.36,327.8,317.96,114854.0
2022-08-01,317.98,330.54,332.08,316.32,187584.0
2022-08-02,324.9,326.6,330.48,321.3,156643.0
2022-08-03,326.7,321.99,334.85,318.89,188723.0
2022-08-04,328.0,326.8,331.47,322.1,186637.0
2022-08-05,330.0,324.49,331.89,318.28,157564.0
2022-08-08,322.11,321.35,324.9,319.0,129488.0
2022-08-09,321.18,319.72,323.8,318.15,116107.0
2022-08-10,319.7,308.35,319.7,305.0,258499.0
2022-08-11,311.43,315.02,315.89,305.6,165445.0
2022-08-12,315.02,311.93,316.28,310.0,101338.0
2022-08-15,312.2,315.21,319.23,311.22,135119.0
2022-08-16,315.8,318.92,321.89,315.5,157243.0
2022-08-17,319.99,327.93,329.6,316.72,210871.0
2022-08-18,327.0,326.04,330.0,323.84,142790.0
2022-08-19,325.03,319.39,327.44,317.0,124289.0
2022-08-22,316.0,323.09,326.09,312.22,147668.0
2022-08-23,324.0,321.61,325.55,318.98,93000.0
2022-08-24,321.68,309.5,322.96,309.3,186783.0
2022-08-25,309.56,309.58,311.08,302.66,140221.0
2022-08-26,312.99,315.73,317.93,310.0,122127.0
2022-08-29,313.67,313.55,316.87,311.49,85912.0
2022-08-30,315.5,310.85,318.5,310.0,110247.0
2022-08-31,291.0,287.98,296.6,284.0,408060.0
2022-09-01,285.0,286.7,294.6,284.03,192582.0
2022-09-02,288.7,282.0,289.6,278.1,161662.0
2022-09-05,269.0,268.76,270.88,261.1,351208.0
2022-09-06,268.77,272.94,274.45,267.21,189903.0
2022-09-07,272.0,282.7,285.05,270.6,190873.0
2022-09-08,283.0,278.26,284.99,277.0,116429.0
2022-09-09,280.99,279.7,281.49,276.99,76098.0
2022-09-13,282.0,284.8,286.69,279.37,111524.0
2022-09-14,282.0,278.33,283.8,276.26,105151.0
2022-09-15,280.0,269.5,280.5,266.91,152395.0
2022-09-16,268.0,265.98,271.45,264.36,104476.0
2022-09-19,268.0,270.35,273.9,266.68,110950.0
2022-09-20,273.8,274.21,277.49,272.01,111245.0
2022-09-21,271.8,270.0,272.61,267.0,83754.0
2022-09-22,267.49,268.55,269.38,261.3,92800.0
2022-09-23,267.09,266.4,269.77,264.28,79644.0
2022-09-26,266.4,272.95,276.0,263.58,143606.0
2022-09-27,272.96,273.96,274.83,270.06,83096.0
2022-09-28,273.0,265.62,273.0,265.5,85620.0
2022-09-29,270.0,264.57,271.8,264.0,88357.0
2022-09-30,263.0,252.01,263.55,249.0,214036.0
2022-10-10,252.27,251.2,256.4,249.44,117479.0
2022-10-11,252.0,255.01,257.38,249.33,132820.0
2022-10-12,254.0,262.34,263.25,249.95,144871.0
2022-10-13,260.0,258.18,263.0,258.08,96187.0
2022-10-14,262.08,264.54,269.1,259.95,145695.0
2022-10-17,263.0,260.66,263.0,256.69,109678.0
2022-10-18,279.0,273.67,279.0,272.5,244142.0
2022-10-19,273.67,267.5,276.44,266.88,134004.0
2022-10-20,264.0,263.51,265.58,257.4,128417.0
2022-10-21,263.52,266.3,270.88,262.01,104786.0
2022-10-24,264.9,255.57,266.31,253.57,167413.0
2022-10-25,253.0,257.91,260.59,250.03,113243.0
2022-10-26,260.0,257.87,264.04,255.29,126415.0
2022-10-27,258.99,255.0,260.72,255.0,97766.0
2022-10-28,253.0,239.89,253.0,235.81,263164.0
2022-10-31,237.5,246.67,251.0,237.11,187942.0
2022-11-01,247.11,261.82,262.2,247.0,219283.0
2022-11-02,261.0,267.56,271.6,258.36,187319.0
2022-11-03,265.02,267.98,271.76,264.1,102384.0
2022-11-04,268.98,280.2,283.02,268.0,224887.0
2022-11-07,275.0,278.88,282.03,272.99,135842.0
2022-11-08,279.45,276.41,282.6,273.5,105634.0
2022-11-09,278.15,269.63,278.88,268.64,111946.0
2022-11-10,264.63,260.26,264.97,255.8,155497.0
2022-11-11,270.5,268.8,272.97,265.16,166100.0
2022-11-14,269.23,263.79,272.54,262.76,115237.0
2022-11-15,263.99,267.0,268.3,260.1,112848.0
2022-11-16,265.78,261.08,266.6,260.1,103549.0
2022-11-17,259.91,257.0,259.91,253.58,111261.0
2022-11-18,257.77,254.68,259.56,253.5,101184.0
2022-11-21,252.84,254.2,254.6,248.51,82515.0
2022-11-22,255.0,250.49,255.25,250.0,80146.0
2022-11-23,250.49,251.5,251.5,247.2,88469.0
2022-11-24,253.35,249.39,255.0,248.28,85314.0
2022-11-25,249.0,245.05,249.0,245.0,87822.0
2022-11-28,240.0,245.11,245.13,237.22,99109.0
2022-11-29,246.28,248.3,249.68,243.0,123581.0
2022-11-30,248.36,259.52,260.0,246.48,212873.0
2022-12-01,268.0,266.66,270.95,264.92,257986.0
2022-12-02,264.92,262.08,267.57,260.48,116075.0
2022-12-05,265.95,263.36,267.59,261.9,105233.0
2022-12-06,260.55,267.6,271.63,260.01,123007.0
2022-12-07,267.65,273.74,278.28,267.65,192666.0
2022-12-08,273.75,274.29,275.0,270.87,94581.0
2022-12-09,275.48,274.7,277.7,271.45,100992.0
2022-12-12,271.96,269.88,273.47,268.0,80128.0
2022-12-13,272.0,269.8,275.0,269.5,61384.0
2022-12-14,269.41,266.4,269.44,263.6,94365.0
2022-12-15,266.33,271.46,272.28,263.51,97123.0
2022-12-16,270.07,270.51,271.37,267.55,56197.0
2022-12-19,268.99,266.5,275.0,265.61,84039.0
2022-12-20,265.9,261.6,265.9,258.68,84908.0
2022-12-21,261.58,260.8,262.85,259.6,41966.0
2022-12-22,263.0,259.19,263.5,258.51,59210.0
2022-12-23,256.1,252.18,256.4,250.5,90819.0
2022-12-26,252.2,262.42,263.5,252.19,93548.0
2022-12-27,263.46,262.12,263.98,259.8,55537.0
2022-12-28,257.5,254.62,259.2,253.0,102564.0
2022-12-29,253.99,254.76,258.86,252.13,72256.0
2022-12-30,258.5,256.97,260.37,256.51,74890.0
2023-01-03,256.41,260.48,261.92,250.0,121374.0
2023-01-04,260.0,259.1,260.48,256.5,72675.0
2023-01-05,262.52,265.08,267.59,261.06,118936.0
2023-01-06,267.91,266.2,271.2,265.1,138855.0
2023-01-09,268.0,263.38,268.0,262.29,114169.0
2023-01-10,262.05,266.59,269.58,257.31,173513.0
2023-01-11,264.9,268.99,271.0,261.41,128364.0
2023-01-12,271.51,277.3,284.45,270.7,223479.0
2023-01-13,277.41,278.58,279.93,275.0,128411.0
2023-01-16,278.58,273.8,278.77,272.0,165000.0
2023-01-17,273.81,269.99,274.5,268.93,111666.0
2023-01-18,269.85,269.0,272.5,266.49,86108.0
