date,value
2021-05-27,4601.39
2021-06-01,4663.23
2021-06-06,4406.26
2021-06-11,4667.6
2021-06-16,4530.05
2021-06-21,4446.89
2021-06-26,4354.12
2021-07-01,4458.4
2021-07-06,3970.27
2021-07-11,3972.83
2021-07-16,3844.88
2021-07-21,4029.13
2021-07-26,3788.59
2021-07-31,3478.95
2021-08-05,3569.79
2021-08-10,3693.9
2021-08-15,3616.49
2021-08-20,3100.22
2021-08-25,3033.04
2021-08-30,2917.25
2021-09-04,2949.24
2021-09-09,3034.96
2021-09-14,2994.02
2021-09-19,3003.62
2021-09-24,3185.94
2021-09-29,3193.62
2021-10-04,3213.45
2021-10-09,3466.79
2021-10-14,3266.55
2021-10-19,3173.79
2021-10-24,3281.91
2021-10-29,3150.12
2021-11-03,3142.44
2021-11-08,3174.43
2021-11-13,3361.87
2021-11-18,3312.61
2021-11-23,3331.81
2021-11-28,3349.08
2021-12-03,3147.56
2021-12-08,3221.03
2021-12-13,3261.97
2021-12-18,3183.93
2021-12-23,3160.27
2021-12-28,3208.88
2022-01-02,3243.42
2022-01-07,3254.29
2022-01-12,3171.78
2022-01-17,2968.39
2022-01-22,2874.37
2022-01-27,2628.12
2022-02-01,2619.17
2022-02-06,2619.17
2022-02-11,2638.99
2022-02-16,2594.86
2022-02-21,2610.93
2022-02-26,2558.62
2022-03-03,2561.17
2022-03-08,2339.82
2022-03-13,2399.78
2022-03-18,2392.13
2022-03-23,2383.2
2022-03-28,2290.06
2022-04-02,2346.2
2022-04-07,2253.06
2022-04-12,2147.81
2022-04-17,2174.6
2022-04-22,2105.07
2022-04-27,1789.95
2022-05-02,1880.53
2022-05-07,1871.6
2022-05-12,1915.61
2022-05-17,1879.25
2022-05-22,1929.01
2022-05-27,1899.67
2022-06-01,1912.42
2022-06-06,1947.51
2022-06-11,2013.21
2022-06-16,2080.19
2022-06-21,2105.71
2022-06-26,2138.24
2022-07-01,2483.98
2022-07-06,2514.6
2022-07-11,2428.49
2022-07-16,2375.54
2022-07-21,2468.67
2022-07-26,2307.29
2022-07-31,2251.15
2022-08-05,2425.93
2022-08-10,2350.66
2022-08-15,2353.85
2022-08-20,2290.06
2022-08-25,2232.01
2022-08-30,2147.81
2022-09-04,2162.48
2022-09-09,2218.62
2022-09-14,2276.03
2022-09-19,2212.88
2022-09-24,2100.61
2022-09-29,2230.74
2022-10-04,2239.03
2022-10-09,2239.03
2022-10-14,2423.38
2022-10-19,2487.81
2022-10-24,2486.54
2022-10-29,2484.62
2022-11-03,2684.92
2022-11-08,2596.25
2022-11-13,2501.84
2022-11-18,2568.82
2022-11-23,2519.71
2022-11-28,2499.29
2022-12-03,2583.5
2022-12-08,2479.52
2022-12-13,2448.26
2022-12-18,2424.02
2022-12-23,2344.28
2022-12-28,2385.75
2023-01-02,2457.83
2023-01-07,2507.59
2023-01-12,2410.62
2023-01-17,2690.66
2023-01-22,2777.42
2023-01-27,2777.42
2023-02-01,2720.01
2023-02-06,2710.44
2023-02-11,2781.24
2023-02-16,2793.37
2023-02-21,2838.66
2023-02-26,2755.09
2023-03-03,2768.49
2023-03-08,2676.63
2023-03-13,2642.18
2023-03-18,2603.91
2023-03-23,2721.92
2023-03-28,2742.97
2023-04-02,2731.49
2023-04-07,2880.12
2023-04-12,2910.74
2023-04-17,3144.21
2023-04-22,3018.54
2023-04-27,3074.68
2023-05-02,3103.38
2023-05-07,3028.11
2023-05-12,2903.08
2023-05-17,3093.82
2023-05-22,3106.57
2023-05-27,3087.44
2023-06-01,2929.88
2023-06-06,2954.12
2023-06-11,2920.95
2023-06-16,3030.03
2023-06-21,2959.86
2023-06-26,2957.31
2023-07-01,3055.54
2023-07-06,3068.94
2023-07-11,3077.23
2023-07-16,3031.3
2023-07-21,2929.88
2023-07-26,3067.02
2023-07-31,2843.76
2023-08-05,2619.86
2023-08-10,2545.22
2023-08-15,2583.5
2023-08-20,2548.41
2023-08-25,2597.53
2023-08-30,2688.75
2023-09-04,2628.15
2023-09-09,2588.6
2023-09-14,2716.82
2023-09-19,2846.95
2023-09-24,2810.59
2023-09-29,2866.72
2023-10-04,2866.72
2023-10-09,2855.24
2023-10-14,2848.22
2023-10-19,2769.12
2023-10-24,2757.64
2023-10-29,2896.07
2023-11-03,3030.66
2023-11-08,3143.57
2023-11-13,3017.27
2023-11-18,3007.06
2023-11-23,3008.98
2023-11-28,3030.03
2023-12-03,2971.34
2023-12-08,2908.19
2023-12-13,2910.1
2023-12-18,2901.81
2023-12-23,2807.4
2023-12-28,2854.6
2024-01-02,2836.74
2024-01-07,2675.99
2024-01-12,2621.77
2024-01-17,2558.62
2024-01-22,2601.36
2024-01-27,2570.74
2024-02-01,2370.44
2024-02-06,2615.39
2024-02-11,2670.89
2024-02-16,2670.89
2024-02-21,2693.21
2024-02-26,2684.28
2024-03-02,2712.35
2024-03-07,2675.99
2024-03-12,2866.09
2024-03-17,3006.42
2024-03-22,2929.88
2024-03-27,2928.6
2024-04-01,2954.75
2024-04-06,2855.24
2024-04-11,2866.72
2024-04-16,2823.35
2024-04-21,2658.77
2024-04-26,2909.46
2024-05-01,2944.55
2024-05-06,3008.34
2024-05-11,2964.96
2024-05-16,2850.78
2024-05-21,2794.0
2024-05-26,2707.25
2024-05-31,2702.15
2024-06-05,2801.66
2024-06-10,2688.75
2024-06-15,2672.8
2024-06-20,2589.87
2024-06-25,2532.46
2024-06-30,2453.36
2024-07-05,2553.51
2024-07-10,2513.96
2024-07-15,2601.36
2024-07-20,2693.85
2024-07-25,2644.73
2024-07-30,2551.6
2024-08-04,2690.03
2024-08-09,2705.97
2024-08-14,2711.08
2024-08-19,2686.2
2024-08-24,2782.52
2024-08-29,2827.17
2024-09-03,2843.76
2024-09-08,2832.28
2024-09-13,2855.88
2024-09-18,2878.21
2024-09-23,2724.47
2024-09-28,3105.3
2024-10-03,3336.22
2024-10-08,3572.88
2024-10-13,3202.26
2024-10-18,3220.12
2024-10-23,3233.52
2024-10-28,3099.56
2024-11-02,3033.85
2024-11-07,3189.5
2024-11-12,3144.21
2024-11-17,3042.78
2024-11-22,3079.14
2024-11-27,3188.86
2024-12-02,3218.21
2024-12-07,3159.52
2024-12-12,3064.47
2024-12-17,2966.24
2024-12-22,2950.29
2024-12-27,2940.72
2025-01-01,2927.96
2025-01-06,2871.19
2025-01-11,2721.92
2025-01-16,2736.59
2025-01-21,2878.84
2025-01-26,2847.59
2025-01-31,2848.22
2025-02-05,2807.4
2025-02-10,2862.9
2025-02-15,2902.45
2025-02-20,2966.24
2025-02-25,3021.73
2025-03-02,2931.79
2025-03-07,2913.93
2025-03-12,2870.55
2025-03-17,2964.96
2025-03-22,2860.98
2025-03-27,3086.8
2025-04-01,3304.32
2025-04-06,3255.84
2025-04-11,3086.16
2025-04-16,3119.33
2025-04-21,3136.56
2025-04-26,3206.72
2025-05-01,3259.67
2025-05-06,3253.29
2025-05-11,3368.75
2025-05-16,3435.09
2025-05-21,3568.41
2025-05-26,3522.98
2025-05-31,3614.77
2025-06-05,3557.98
2025-06-10,3640.52
2025-06-15,3558.64
2025-06-20,3417.98
2025-06-25,3514.4
2025-06-30,3444.71
2025-07-05,3534.97
2025-07-10,3823.03
2025-07-15,3797.81
2025-07-20,3900.02
2025-07-25,3743.38
2025-07-30,4220.6
2025-08-04,4115.06
2025-08-09,4048.03
2025-08-14,4169.49
2025-08-19,4094.49
2025-08-24,4312.85
2025-08-29,4395.82
2025-09-03,4777.46
2025-09-08,4799.36
2025-09-13,4580.33
2025-09-18,4718.39
2025-09-23,4626.13
2025-09-28,4651.35
2025-10-03,4748.92
2025-10-08,4748.92
2025-10-13,4445.6
2025-10-18,4320.82
2025-10-23,4323.47
2025-10-28,4222.59
2025-11-02,4257.76
2025-11-07,4087.19
2025-11-12,4121.7
2025-11-17,4101.79
2025-11-22,3949.13
2025-11-27,4121.04
2025-12-02,4056.66
2025-12-07,4089.84
2025-12-12,4200.02
2025-12-17,4002.23
2025-12-22,4044.05
2025-12-27,4052.67
2026-01-01,3953.78
2026-01-06,4185.42
2026-01-11,4233.21
2026-01-16,4111.08
2026-01-21,3988.96
2026-01-26,3860.2
2026-01-31,3860.2
2026-02-05,3860.2
2026-02-10,3876.12
2026-02-15,3864.84
2026-02-20,3864.84
2026-02-25,3840.28
2026-03-02,3619.93
2026-03-07,3687.63
2026-03-12,3670.37
2026-03-17,3736.74
2026-03-22,3659.75
2026-03-27,3662.41
2026-04-01,3831.66
2026-04-06,3742.05
2026-04-11,3787.19
2026-04-16,3814.4
2026-04-21,3700.24
2026-04-26,3720.15
2026-05-01,3576.12
2026-05-06,3559.53
2026-05-11,3552.23
2026-05-16,3583.42
2026-05-21,3414.84
2026-05-26,3265.5
2026-05-31,3331.21
2026-06-05,3124.79
2026-06-10,3120.15
2026-06-15,3177.89
2026-06-20,3213.73
2026-06-25,3321.25
2026-06-30,3454.0
2026-07-05,3613.96
2026-07-10,3700.24
2026-07-15,3816.39
2026-07-20,3688.29
2026-07-25,3547.58
2026-07-30,3627.23
2026-08-04,3545.59
2026-08-09,3625.24
2026-08-14,3492.49
2026-08-19,3495.15
2026-08-24,3103.55
2026-08-29,3140.72
2026-09-03,3050.46
2026-09-08,3033.86
2026-09-13,2832.09
2026-09-18,2914.39
